,peopleCd,movieCd
6701,20140497,20050077
6702,10019071,20050077
6703,10057572,20040671
6704,10031397,20040671
6705,20126213,20040671
6706,10060189,20040625
6707,10005426,20040625
6708,20141449,20040505
6709,20305731,20040505
6710,20240711,20040505
6711,20240710,20040505
6712,20240709,20040505
6713,10060674,20040505
6714,10003696,20040505
6715,10060556,20040505
6716,10057659,19950050
6717,10088463,19950050
6718,10057407,19950050
6719,10028460,19950050
6720,10057413,19950050
6721,20188775,20148801
6722,20123348,20129606
6723,20183037,20129606
6724,10029363,20129606
6725,10002283,20129606
6726,10071589,20129606
6727,10057171,20090803
6728,20130769,20081729
6729,10047074,20081729
6730,10056682,20081729
6731,20222226,20090574
6732,10004879,20090574
6733,20123348,20060396
6734,10004484,20060396
6735,10057659,19990050
6736,20374154,19990050
6737,20151358,20072151
6738,10057277,20072151
6739,10005546,20072151
6740,10005032,20072151
6741,20151358,20070126
6742,10040817,20070126
6743,20187944,20030023
6744,10057180,20030023
6745,10061911,20030023
6746,10072725,20030023
6747,10037023,20030023
6748,10058483,19970019
6749,10003845,19970019
6750,10058483,19960042
6751,10054185,19960042
6752,10058483,19940021
6753,10037050,19940021
6754,10002440,19940021
6755,10062335,20040774
6756,10057331,20040571
6757,20111601,20040571
6758,20111309,20040571
6759,10000854,20030371
6760,20144401,20030371
6761,10037076,20030371
6762,10006219,20030371
6763,10071869,20030371
6764,10002140,20190531
6765,10026750,20177934
6766,10089223,20177934
6767,20215326,20100179
6768,20115347,20100179
6769,20203375,20198890
6770,20363422,20198890
6771,20184912,20090804
6772,10071587,20081058
6773,10061628,20081058
6774,20112401,20060228
6775,20304229,20060228
6776,10060674,20060228
6777,10003696,20060228
6778,10061439,20060228
6779,10054393,20161783
6780,20374190,20161783
6781,10005426,20158701
6782,10028545,20050306
6783,10056203,20050306
6784,20151358,20050306
6785,10089529,20050306
6786,10054434,20050306
6787,10006132,20050306
6788,10029555,20050306
6789,10028545,19820052
6790,10056203,19820052
6791,20151358,19820052
6792,10089529,19820052
6793,10054434,19820052
6794,10006132,19820052
6795,10029555,19820052
6796,20111117,20120425
6797,10056779,20120425
6798,20178604,20120425
6799,10062253,20127546
6800,10058836,20080008
6801,10058845,20080008
6802,10072727,20080008
6803,10043799,20050045
6804,10004407,20050045
6805,10058881,20050045
6806,10028514,20149299
6807,10028999,20149299
6808,10050399,20050308
6809,10002348,20050308
6810,20067121,20130244
6811,10005763,20130244
6812,20065265,20130244
6813,10002140,20130686
6814,10001827,20153401
6815,20188087,20147927
6816,10006101,20147927
6817,20260582,20147927
6818,20120681,20127628
6819,20165126,20070419
6820,10003620,20070419
6821,10087622,20070419
6822,10060625,20112071
6823,10072471,20112071
6824,10028547,20080146
6825,10065915,20181142
6826,10019069,20080833
6827,10019069,20080833
6828,20161223,20080833
6829,20304229,20080833
6830,10002556,20080833
6831,10036907,20020118
6832,10060063,20020118
6833,10003883,20020118
6834,10004610,20020118
6835,10001439,20020118
6836,10029224,20020118
6837,10087753,20020118
6838,10000783,20020118
6839,10057485,20000034
6840,10088386,20000034
6841,10004620,20000006
6842,10019069,20000006
6843,10006033,20000006
6844,20209287,20159641
6845,20135200,20100511
6846,10040399,20100511
6847,20111446,20100511
6848,10000628,20100511
6849,10067423,20100511
6850,20135200,20111911
6851,10040399,20111911
6852,20111446,20111911
6853,10000628,20111911
6854,10067423,20111911
6855,10065915,20186646
6856,10069628,20186646
6857,10060659,20030048
6858,10055456,20030048
6859,10072447,19980284
6860,10044352,19980284
6861,10072447,19980008
6862,10044352,19980008
6863,10006257,19930010
6864,10005493,19860080
6865,10006101,20113631
6866,10029409,20113631
6867,20112191,20120112
6868,20112542,20120112
6869,10006078,20120112
6870,10057343,19960054
6871,10006413,19960054
6872,10000854,19960059
6873,20330218,19950018
6874,10062284,19950018
6875,10050307,20120108
6876,10004423,20070385
6877,20114623,20070385
6878,20306533,20226670
6879,20155562,20226670
6880,20167741,20225190
6881,20186450,20198183
6882,20167741,20198183
6883,10056888,20198183
6884,10058650,19960024
6885,10018209,19960024
6886,10000627,20151261
6887,20215286,20151261
6888,20153077,20090926
6889,10003753,20090926
6890,10030285,20090926
6891,20230641,20156353
6892,10029350,20156353
6893,20211706,20199346
6894,10005961,20199346
6895,20171301,20179603
6896,10061231,20179603
6897,20168380,20205525
6898,20363969,20205525
6899,20327114,20205525
6900,20331280,20205525
6901,10054133,20205525
6902,20280471,20205525
6903,10001785,20205525
6904,10065847,20205525
6905,10026777,20205525
6906,10054296,20205525
6907,20323794,20199023
6908,20355963,20199023
6909,20355964,20199023
6910,20355965,20199023
6911,20206918,20199023
6912,20323798,20199023
6913,20206918,20178843
6914,20206386,20178843
6915,20112401,20132806
6916,10003696,20132806
6917,10026050,20098126
6918,10026500,20100222
6919,20135200,20100222
6920,20111446,20100222
6921,20139621,20100222
6922,20153842,20070589
6923,10054294,20070589
6924,10052741,20070589
6925,10027878,20070589
6926,10060427,20070589
6927,20112223,20070589
6928,10056251,20070589
6929,20306533,20193821
6930,20155562,20193821
6931,20306533,20185478
6932,20155562,20185478
6933,20306533,20186501
6934,20155562,20186501
6935,10055080,20174165
6936,20276549,20174165
6937,20334232,20101123
6938,10057180,20101123
6939,20188088,20175504
6940,20239946,20166422
6941,20214348,20122782
6942,20240510,20122782
6943,10029065,20122782
6944,10058483,20112795
6945,10055192,20112795
6946,20276650,20112795
6947,10062253,20112795
6948,20114576,20112795
6949,10060143,20071053
6950,10065915,20071053
6951,10058603,20071053
6952,20123348,20060421
6953,20111087,20060421
6954,20151358,20060421
6955,10057059,20060421
6956,10060160,20060421
6957,10004856,19750047
6958,10071869,20050083
6959,10062130,20090336
6960,10001931,20090336
6961,20140497,20090336
6962,10028404,20090336
6963,10006116,20060123
6964,10005808,20060123
6965,20262190,20060123
6966,10042071,20060123
6967,10084204,20060123
6968,10084117,20060123
6969,10063456,20060123
6970,20236506,20060123
6971,20166887,20060123
6972,20169842,20060123
6973,10008100,19860006
6974,20191486,20122235
6975,20112331,20122235
6976,20111312,20100168
6977,10061761,20090292
6978,10047126,20090292
6979,20302149,20090292
6980,20111178,20090292
6981,10066793,20090292
6982,10056602,20030408
6983,10056854,20030408
6984,10054723,20030408
6985,10087516,20131984
6986,10056145,20196370
6987,20204466,20196370
6988,10010894,20196370
6989,20113788,20174641
6990,20239886,20136643
6991,10029409,20136643
6992,10065839,20081678
6993,10018574,20081678
6994,10054828,20163020
6995,20249882,20158744
6996,20112387,20125527
6997,20186877,20164527
6998,20159110,20162704
6999,20234506,20162704
7000,20186877,20159657
7001,20180788,20145202
7002,10058228,20145202
7003,20197466,20134436
7004,20166739,20134436
7005,20197467,20134436
7006,10060189,20050313
7007,10004265,20050313
7008,20160437,20050313
7009,20145495,20050313
7010,10054403,20050313
7011,10028547,20000041
7012,10005961,20157191
7013,10050165,20157191
7014,10061231,20133922
7015,10028506,20090843
7016,20210671,20090843
7017,10028610,20090843
7018,10058251,20090843
7019,10019142,20090843
7020,10036640,20090843
7021,20111036,20110881
7022,10037027,20110881
7023,10005961,20110289
7024,10054407,20110289
7025,10028462,20110289
7026,20114652,20110289
7027,20153842,20040785
7028,10062089,20040785
7029,10055931,20040785
7030,10005373,20028542
7031,10084685,20028542
7032,10072097,20028542
7033,10088237,20028542
7034,10002283,20028542
7035,10062208,20028542
7036,10039786,20028542
7037,20120141,20028542
7038,20110984,20028542
7039,20114575,20028542
7040,10005373,20127626
7041,10084685,20127626
7042,10072097,20127626
7043,10088237,20127626
7044,10002283,20127626
7045,10062208,20127626
7046,10039786,20127626
7047,20120141,20127626
7048,20110984,20127626
7049,20114575,20127626
7050,10005546,20206424
7051,20067121,20192689
7052,20112639,20192689
7053,10005763,20192689
7054,20186877,20181366
7055,20186877,20156441
7056,20312035,20100215
7057,10027802,20100215
7058,20113871,20100215
7059,10003971,20209803
7060,20136883,20124348
7061,10054329,20124348
7062,10005148,20124348
7063,10003971,20100052
7064,10061917,20138461
7065,20110918,20138461
7066,20111446,20138461
7067,10057627,20138461
7068,20276669,20183366
7069,20127954,20162242
7070,10003582,20162242
7071,20191706,20162242
7072,10058151,20149491
7073,10026795,20149491
7074,20110853,20137585
7075,10062253,20137585
7076,20111087,20050224
7077,10065915,20050224
7078,20064125,20050224
7079,10070411,20177342
7080,20135200,20161724
7081,20111446,20161724
7082,20135200,20162546
7083,20111446,20162546
7084,20208486,20125648
7085,20153480,20125648
7086,10006076,20125648
7087,20167821,20130785
7088,10060625,20130785
7089,20262410,20206963
7090,20212286,20206963
7091,10055965,20060046
7092,10040487,20060046
7093,20140497,20060046
7094,20142138,20060046
7095,10029409,20123386
7096,10058719,20090823
7097,20234767,20090823
7098,20156200,20090823
7099,20244338,20090823
7100,10058191,20090823
7101,20111081,20090823
7102,10058719,20060393
7103,20234767,20060393
7104,20156200,20060393
7105,20244338,20060393
7106,10058191,20060393
7107,20111081,20060393
7108,10006219,20020261
7109,20263414,20150564
7110,20315012,20150564
7111,20246149,20150564
7112,10050570,20090852
7113,20111853,20090852
7114,20113335,20090852
7115,10056822,20124074
7116,20154489,20030055
7117,10035844,20030055
7118,20191153,20030055
7119,20162381,20030055
7120,20212509,20158745
7121,10043558,20050316
7122,20206966,20050316
7123,20158266,20050316
7124,10054143,20050316
7125,10005493,20136892
7126,10006076,20060234
7127,20161796,20060147
7128,10060414,20060147
7129,10050570,20060147
7130,10000783,20060147
7131,10043369,20060147
7132,10089497,20000018
7133,10026856,20000018
7134,20110972,20000018
7135,10000783,19980024
7136,10058106,19950028
7137,10089822,19950028
7138,20111445,19950028
7139,10060246,19940025
7140,10049723,19940025
7141,10002170,19940025
7142,10057659,19930052
7143,10028506,19930052
7144,10028460,19930052
7145,10050404,19930016
7146,10008259,19930016
7147,10001898,19930015
7148,10004977,19930015
7149,10004438,19910112
7150,10000783,19910112
7151,10028460,19900095
7152,10061882,19750078
7153,10057547,20081617
7154,10056927,20081617
7155,20153480,20101066
7156,20187958,20101066
7157,10065915,20101066
7158,20128609,20050220
7159,10088463,20050220
7160,10057407,20050220
7161,10056888,20050220
7162,20211887,20050220
7163,20211836,20050220
7164,20176236,20050220
7165,20113122,20050220
7166,10060458,20050220
7167,10089911,20050220
7168,20128609,19830078
7169,10088463,19830078
7170,10057407,19830078
7171,10056888,19830078
7172,20211887,19830078
7173,20211836,19830078
7174,20176236,19830078
7175,20113122,19830078
7176,10060458,19830078
7177,10089911,19830078
7178,10004879,20030002
7179,10002283,20030002
7180,10006294,20030002
7181,20111130,20030002
7182,20153728,20020239
7183,20066783,20020239
7184,10065271,20020239
7185,10058053,20020239
7186,10058049,20020239
7187,20153728,20112810
7188,20066783,20112810
7189,10065271,20112810
7190,10058053,20112810
7191,10058049,20112810
7192,10006086,20010016
7193,10004653,20010016
7194,20113064,20141114
7195,20112711,20141114
7196,20113064,19860125
7197,20112711,19860125
7198,10065232,20100050
7199,20153842,20040614
7200,20125818,20040614
7201,10062006,20040614
7202,10037027,20040614
7203,20069347,20040614
7204,10054496,20198429
7205,20331372,20198429
7206,20235206,20198429
7207,20113064,20198429
7208,10054496,20163041
7209,20331372,20163041
7210,20235206,20163041
7211,20113064,20163041
7212,20192050,20141028
7213,20191806,20141028
7214,20111031,20126010
7215,20206918,20154881
7216,20206386,20154881
7217,10059444,20100073
7218,20111994,20119516
7219,20215033,20119516
7220,10028051,20119516
7221,10028514,20040510
7222,20111288,20040510
7223,10055931,20040510
7224,10003993,20137546
7225,10060674,20040688
7226,20305250,20040688
7227,10003696,20040688
7228,20189541,20040688
7229,20066038,20156553
7230,10028514,20156553
7231,20241086,20156553
7232,20238071,20156553
7233,20204806,20156553
7234,10064691,20156553
7235,10006617,20156553
7236,10079413,20156553
7237,20066038,20009183
7238,10028514,20009183
7239,20241086,20009183
7240,20238071,20009183
7241,20204806,20009183
7242,10064691,20009183
7243,10006617,20009183
7244,10079413,20009183
7245,10003968,20060014
7246,20066783,20060014
7247,10060414,20060014
7248,10002517,20060014
7249,20167803,20125431
7250,20100687,20125431
7251,10057180,19890039
7252,10058537,19890039
7253,20255097,20181206
7254,20159361,20050288
7255,10058676,20050288
7256,10050570,20050288
7257,10005018,20050288
7258,10040563,20125231
7259,20231006,20125231
7260,10058131,20125231
7261,10044342,20125231
7262,10050307,20155382
7263,10002475,20070640
7264,10028999,20070640
7265,20153842,20030117
7266,10047273,20030117
7267,10029381,20000016
7268,10057485,20000016
7269,10067370,20000016
7270,20111288,20000016
7271,20212628,20158725
7272,20332472,20090895
7273,10030297,20090895
7274,10029289,20090895
7275,20161796,20090895
7276,10004438,20090895
7277,10000783,20090895
7278,10054492,20010052
7279,10006078,20010052
7280,10050570,20010052
7281,20111036,20010052
7282,10087180,20010052
7283,10037027,20010052
7284,10051959,20010052
7285,20353592,20178180
7286,20380349,20178180
7287,20216150,20178180
7288,20266509,20178180
7289,10062309,20030098
7290,10007501,20030098
7291,10004364,20010023
7292,10027804,20070022
7293,10065915,20100034
7294,10058698,20100034
7295,10062256,20050245
7296,10089901,20050245
7297,10004407,20050245
7298,10001439,20050245
7299,10050584,20050245
7300,10060246,20020240
7301,20066783,20020240
7302,10060189,20020240
7303,10026426,20020240
7304,20159054,20020240
7305,10049770,20020240
7306,10087622,20020240
7307,10029969,20010064
7308,10029409,20010064
7309,20100071,20010064
7310,10058788,20010064
7311,20123348,20126507
7312,10058857,20126507
7313,10056129,20126507
7314,10047036,19750076
7315,20164846,19750076
7316,10005660,19750076
7317,10012733,19750076
7318,10059617,19750076
7319,20212526,19750076
7320,10023215,19750076
7321,10006580,19750076
7322,10018574,19750076
7323,20166422,19750076
7324,20110286,19750076
7325,10047036,20081682
7326,20164846,20081682
7327,10005660,20081682
7328,10012733,20081682
7329,10059617,20081682
7330,20212526,20081682
7331,10023215,20081682
7332,10006580,20081682
7333,10018574,20081682
7334,20166422,20081682
7335,20110286,20081682
7336,10047036,19840048
7337,20164846,19840048
7338,10005660,19840048
7339,10012733,19840048
7340,10059617,19840048
7341,20212526,19840048
7342,10023215,19840048
7343,10006580,19840048
7344,10018574,19840048
7345,20166422,19840048
7346,20110286,19840048
7347,10036861,20072687
7348,20151358,20072687
7349,20112622,20072687
7350,20136995,20072687
7351,10050732,20072687
7352,10061331,20050055
7353,10004551,20050055
7354,10003696,20010031
7355,10088370,20010031
7356,20112325,20169284
7357,20354453,20169284
7358,20302869,20169284
7359,20324833,20172244
7360,10005652,20172244
7361,20123348,20101113
7362,10036907,20101113
7363,20031742,20101113
7364,10058483,20070099
7365,20189612,20070099
7366,20031742,20070099
7367,10058252,20060214
7368,20329515,20060214
7369,20151358,20060214
7370,20221207,20060214
7371,10057428,20030152
7372,10037252,20030152
7373,20207986,20030152
7374,10005705,20030152
7375,20111292,20030152
7376,10060606,20030132
7377,10004438,20030132
7378,20111130,20030132
7379,10054502,20010034
7380,10072983,19990055
7381,10060160,19990055
7382,10088463,19980036
7383,10050533,19980036
7384,10019097,19980036
7385,20273210,19980036
7386,10005452,19980036
7387,10005954,19980036
7388,10060246,19970029
7389,10004779,19970029
7390,10057180,19950008
7391,10058483,19930025
7392,20030654,19930025
7393,10003845,19930025
7394,20184267,19840040
7395,20111756,19840040
7396,20147289,19840040
7397,10053588,19840040
7398,10057543,19840040
7399,20184267,20101191
7400,20111756,20101191
7401,20147289,20101191
7402,10053588,20101191
7403,10057543,20101191
7404,10002161,20148929
7405,20189595,20148929
7406,10004407,20040593
7407,10043339,20040593
7408,10061331,20070556
7409,20111804,20189803
7410,10005247,19738018
7411,10072926,19738018
7412,20216150,20119720
7413,10088424,20119720
7414,20230986,20119720
7415,20111853,20090315
7416,10008226,20090315
7417,10057407,20119588
7418,10047368,20119588
7419,10000882,20119588
7420,20112181,20119588
7421,20112022,20119588
7422,10054143,20119588
7423,10004904,20060407
7424,20151358,20060407
7425,10061765,20060407
7426,10005932,20060407
7427,20111465,20060407
7428,10053694,20040589
7429,10029415,20040589
7430,10043843,20040589
7431,10055360,20040589
7432,20110102,20040589
7433,10004620,19990076
7434,10067370,19990076
7435,10060535,19990076
7436,10060535,19980027
7437,10006219,19980027
7438,10039672,19970053
7439,10001421,19970053
7440,20063873,19970053
7441,10005382,19960044
7442,10004653,19960044
7443,10000783,19960044
7444,20063776,19920026
7445,10060673,20191682
7446,10027799,20191682
7447,20222666,20191682
7448,20303369,20183041
7449,20214348,19870080
7450,20110962,19870080
7451,10005423,19870080
7452,20124877,20147088
7453,10087180,20147088
7454,10089612,20147088
7455,10005181,20020043
7456,20110806,20020043
7457,10005235,20020043
7458,10049723,19960018
7459,10006085,19960018
7460,10003966,19950044
7461,10004438,19950044
7462,10052035,19950044
7463,10001421,19950044
7464,10083414,20108158
7465,10028770,20108158
7466,10055192,20127589
7467,10057180,20127589
7468,20110853,20127589
7469,10062253,20127589
7470,10029409,20127589
7471,10028441,20010053
7472,10035704,20010053
7473,10019026,20113951
7474,20115721,20113951
7475,10061761,20080677
7476,10061765,20080677
7477,10030176,20081394
7478,20213086,19980023
7479,10029224,19980023
7480,10061759,19980023
7481,10072139,19900019
7482,10047353,19880010
7483,20184484,20174301
7484,20030069,20060088
7485,10051525,20090143
7486,10004838,20120105
7487,20183861,20120105
7488,20113483,20183132
7489,10068353,20183132
7490,20189535,20132800
7491,10028506,20132800
7492,20112022,20132800
7493,10060246,19900023
7494,10058788,19900023
7495,20221426,20100299
7496,10003747,20100299
7497,10077571,20090802
7498,20186944,20090802
7499,20187887,20090802
7500,10070105,20090802
7501,10040399,20030397
7502,10056231,20030397
7503,10054850,20030397
7504,10061911,20030397
7505,10000783,20030397
7506,20153238,20030397
7507,10057331,20030092
7508,10005382,20030092
7509,10021332,20030092
7510,10006219,20030092
7511,20111309,20030092
7512,10089822,20030092
7513,20168440,20179163
7514,20113064,20110607
7515,20289971,20196750
7516,20224633,20196750
7517,20112294,20119769
7518,20112210,20119769
7519,20227666,19980013
7520,10047028,19980013
7521,10029478,20040567
7522,10001904,20130243
7523,10056580,20060273
7524,10061220,20060273
7525,20134752,20050305
7526,20151358,20050305
7527,10058845,20050305
7528,10072727,20050305
7529,10028585,20050305
7530,10090086,20050305
7531,10040579,20080313
7532,10029586,20020193
7533,10054306,20020193
7534,10062338,20020193
7535,20186696,20155223
7536,10037076,20155223
7537,20234086,20173383
7538,20275709,20173383
7539,10040563,20183384
7540,20303810,20183384
7541,20123348,20070608
7542,10001904,20070608
7543,10057028,20070608
7544,20177441,20140191
7545,10004413,20140191
7546,10065915,20140191
7547,20177441,20125343
7548,10037252,20125343
7549,10058151,20111027
7550,20112654,20111027
7551,20113543,20111027
7552,20239548,20111399
7553,20115557,20111399
7554,10058698,20111399
7555,20112624,20124064
7556,10058591,20124064
7557,10002500,20060208
7558,10058219,20060208
7559,10043339,20060208
7560,10031639,20030086
7561,10029350,20030086
7562,10050896,20127108
7563,20144326,20050180
7564,20151358,20050180
7565,10060535,20050180
7566,10028469,20050180
7567,10035875,20101035
7568,20187524,20132807
7569,10055906,20132807
7570,10040487,20132807
7571,20144326,20132807
7572,10029163,20132807
7573,10027834,20132807
7574,10002274,20100315
7575,10072560,20080398
7576,10029409,20080398
7577,20135200,20174203
7578,20177886,20174203
7579,20111446,20174203
7580,20174045,20174203
7581,10054919,20174203
7582,10053955,20122781
7583,10057077,20050227
7584,10054571,20040752
7585,10054443,20040752
7586,10072794,20040752
7587,20030726,19940046
7588,10087459,19940046
7589,10076791,20100379
7590,20155828,20101040
7591,10058650,20101040
7592,10028441,20101040
7593,20380321,20101109
7594,20153480,20101109
7595,10065272,20101109
7596,10003839,20101109
7597,10062084,20101109
7598,10054562,20100181
7599,10006650,20100181
7600,10054492,20030123
7601,10005838,20030123
7602,10050753,20030123
7603,10072116,19950017
7604,10065274,19950017
7605,10003897,19940062
7606,10000506,19920014
7607,10060625,19920082
7608,10002015,19920082
7609,10007420,19920082
7610,10028462,19900068
7611,10008259,19900068
7612,10029141,19900068
7613,10002015,19890008
7614,10003692,19890008
7615,10054296,19890008
7616,10002015,19780050
7617,10003692,19780050
7618,10054296,19780050
7619,10001683,19880012
7620,10070517,19880012
7621,20213386,19850047
7622,10026745,19850047
7623,20380806,19850047
7624,10056886,19850047
7625,10034742,19850047
7626,20170560,19850047
7627,10050440,19850047
7628,20213386,19980037
7629,10026745,19980037
7630,20380806,19980037
7631,10056886,19980037
7632,10034742,19980037
7633,20170560,19980037
7634,10050440,19980037
7635,10086840,19820075
7636,10002015,19820075
7637,10008100,19820075
7638,10004760,19790002
7639,10053082,19790002
7640,20142807,20070610
7641,10043799,20070610
7642,10050570,20070610
7643,10079465,20070610
7644,10087753,20070610
7645,10000783,20070610
7646,10001683,19910089
7647,10053696,19910089
7648,10054516,20183745
7649,10085389,20187682
7650,20377929,20174846
7651,20203375,20174846
7652,20167741,20174846
7653,20216346,20174846
7654,10056602,20141598
7655,10054870,20141598
7656,20309252,20141598
7657,20309251,20141598
7658,20145495,20141598
7659,10027767,20141598
7660,10028546,20141598
7661,20186450,20156807
7662,20167741,20156807
7663,10028920,20156807
7664,10031550,20100063
7665,10039628,20100063
7666,20125414,20040739
7667,20112262,20040739
7668,20275130,20168668
7669,20111323,20165961
7670,20239406,20165961
7671,10058661,20173061
7672,20189537,20148743
7673,20260564,19970040
7674,10060090,19970040
7675,20189946,19970040
7676,10091556,19970040
7677,10065809,19920028
7678,10029121,19910069
7679,10058602,19910069
7680,10000854,19910039
7681,10000783,19910039
7682,10007435,19910039
7683,10007501,19900069
7684,10058483,19860054
7685,20302851,19860054
7686,10047926,19860054
7687,10075847,19860054
7688,10045373,19860054
7689,10067202,19860054
7690,10058483,20060181
7691,20302851,20060181
7692,10047926,20060181
7693,10075847,20060181
7694,10045373,20060181
7695,10067202,20060181
7696,10046918,19850071
7697,10058483,19830087
7698,10058483,20070484
7699,20030739,19809031
7700,10005950,19809031
7701,10002440,19800039
7702,10056203,19800027
7703,10003692,19800027
7704,10072851,19800043
7705,10035802,19790067
7706,10056886,19790063
7707,10004821,19790063
7708,10029409,19790053
7709,10003692,19790045
7710,10056886,19780039
7711,10001683,19780021
7712,10090707,19780021
7713,10056886,19780007
7714,10001683,19770060
7715,10050349,19770060
7716,10056886,20090758
7717,10002440,19760019
7718,10058483,19830053
7719,10006851,19830053
7720,10090380,19830053
7721,10056422,19750023
7722,10056886,19750100
7723,10056369,19750100
7724,10058483,19750021
7725,10089911,19750020
7726,10004760,19750052
7727,10053588,19740079
7728,10004760,19740076
7729,10002440,19740031
7730,20112075,20112632
7731,20110856,20112632
7732,10054821,20120111
7733,20232455,20150453
7734,10004760,20153922
7735,10087459,20153922
7736,10004760,20070185
7737,10087459,20070185
7738,20124877,20070151
7739,20111176,20070151
7740,10004610,20070151
7741,10004215,20060220
7742,10002015,20060220
7743,10006107,20060220
7744,10005243,20020273
7745,10062335,20020273
7746,20153842,20081661
7747,10056171,20081661
7748,20135180,20081661
7749,10019142,20081661
7750,10001794,20081661
7751,10001665,20081661
7752,10060025,20126008
7753,10040399,19820058
7754,10062284,19820058
7755,10026220,19820058
7756,10058701,19820058
7757,10054745,19820058
7758,20171062,19820058
7759,10061625,19820058
7760,10067220,19820058
7761,20110695,19820058
7762,10053588,19820058
7763,10037058,20150301
7764,10000882,20050236
7765,10072781,20050236
7766,10056129,20050236
7767,20111117,20101232
7768,20188648,20101232
7769,20123348,20101232
7770,20110184,20101232
7771,10027834,20101232
7772,10040599,20101232
7773,20125387,20010008
7774,20161778,20010008
7775,10087664,20010008
7776,10055192,19860058
7777,10040399,19860058
7778,10054296,19860058
7779,20131414,20111774
7780,10060414,20111774
7781,10056344,20020063
7782,10089822,20000040
7783,10006361,20000040
7784,10003966,19960004
7785,10004438,19960004
7786,10006219,20060242
7787,10004780,19890079
7788,10088267,20207254
7789,10047028,20050349
7790,20113871,20050349
7791,10056854,20050190
7792,10004439,20050190
7793,10062030,20050190
7794,10054898,20040738
7795,10001829,20050111
7796,10004121,20050111
7797,10029409,20050111
7798,20322109,20198597
7799,20112640,20133803
7800,20235166,20133803
7801,20179028,20133803
7802,20285152,20177365
7803,20113565,20112781
7804,10055906,20112781
7805,10040487,20112781
7806,20288690,20120103
7807,10004653,20120103
7808,20185555,20120103
7809,20184068,20120103
7810,10014556,20120103
7811,10077956,20120103
7812,20110765,20127627
7813,20111890,20090844
7814,20112624,20090844
7815,20151358,20090844
7816,10028506,20090844
7817,10037201,20090844
7818,10005071,19930018
7819,10000847,19920050
7820,10029409,19900077
7821,10055192,19880054
7822,10054296,19880054
7823,20110835,19880054
7824,10005375,19830094
7825,10056675,19830094
7826,10005375,19830084
7827,20238307,20164981
7828,20375088,20090556
7829,20273350,20090556
7830,10029224,20090556
7831,10002002,20020044
7832,10004423,20020044
7833,10002397,20020044
7834,10061259,20020044
7835,20111026,20177845
7836,20289471,20177845
7837,10004760,20134233
7838,20124455,20134233
7839,10001439,20134233
7840,10065809,20134233
7841,10089107,20134233
7842,10004760,19780009
7843,20124455,19780009
7844,10001439,19780009
7845,10065809,19780009
7846,10089107,19780009
7847,10056145,20174164
7848,10054571,20174164
7849,10005846,20100044
7850,10057304,20130241
7851,20110918,20144422
7852,10004574,20030151
7853,20147796,20010019
7854,10050848,20010019
7855,10047415,20010019
7856,10049723,20000002
7857,20147796,20000002
7858,20111445,20000002
7859,10029969,19960060
7860,10029409,19960060
7861,10029381,20040609
7862,10049723,20040609
7863,10058650,20040609
7864,10058106,20040609
7865,10062188,20040609
7866,10036874,20040609
7867,10029363,20040609
7868,10006269,20040609
7869,20111272,20125886
7870,10003590,20110254
7871,10089497,20110254
7872,20153480,20119997
7873,10065915,20119997
7874,10037137,20119997
7875,20122883,20119997
7876,20122882,20119997
7877,10016457,20119997
7878,10035443,20101048
7879,10053694,20020272
7880,10057547,20020272
7881,10056129,20020272
7882,20153480,20153307
7883,20177441,20153307
7884,10065915,20153307
7885,10005593,20080470
7886,10029381,20060356
7887,10004407,20060356
7888,20122507,20060356
7889,10057331,20010060
7890,10062309,20010060
7891,10000939,20010060
7892,20309910,20110184
7893,20112712,20110184
7894,10006159,20080257
7895,10004338,20080257
7896,10054495,20050303
7897,20067121,20050303
7898,20120950,20050303
7899,10054294,20050303
7900,10058106,20050303
7901,10027878,20050303
7902,10078519,20050303
7903,10054495,19930098
7904,20067121,19930098
7905,20120950,19930098
7906,10054294,19930098
7907,10058106,19930098
7908,10027878,19930098
7909,10078519,19930098
7910,10030331,20090783
7911,20110576,20090783
7912,20220075,20090783
7913,20110569,20090783
7914,20126213,20124381
7915,10004652,20030107
7916,10000783,20030107
7917,10086840,19730096
7918,10089911,19730096
7919,10089911,19730096
7920,10086840,19860074
7921,10089911,19860074
7922,10089911,19860074
7923,10005151,20090527
7924,20365234,20100584
7925,20330485,20100584
7926,20112401,20100584
7927,20240566,20100584
7928,20309835,20100584
7929,10003696,20100584
7930,10061439,20100584
7931,20276830,20100584
7932,20245149,20100584
7933,20113302,20100584
7934,20112075,20100584
7935,10087899,20100584
7936,20112322,20100584
7937,10049777,20100584
7938,10060191,20100584
7939,20365234,20070098
7940,20330485,20070098
7941,20112401,20070098
7942,20240566,20070098
7943,20309835,20070098
7944,10003696,20070098
7945,10061439,20070098
7946,20276830,20070098
7947,20245149,20070098
7948,20113302,20070098
7949,20112075,20070098
7950,10087899,20070098
7951,20112322,20070098
7952,10049777,20070098
7953,10060191,20070098
7954,10057659,20070206
7955,20065238,20070206
7956,10082007,20070206
7957,20189913,20188121
7958,20268511,19830066
7959,20267939,19830066
7960,10087805,19830066
7961,10086407,19830066
7962,10028788,19830066
7963,10005423,19830066
7964,10077740,20100180
7965,10034595,20100180
7966,10030855,20050009
7967,20174889,20050009
7968,20326292,20192764
7969,20276292,20192764
7970,10072447,19910032
7971,10055192,19760106
