,movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm,directors,companys
1394,20010072,낙타(들),Camel(s),2001.0,20020927.0,장편,개봉,한국,드라마,한국,드라마,박기용,화인프로덕션
1395,19960034,지독한 사랑,Their Last Love Affair,1996.0,19960615.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이명세,(주)씨네이천
1396,19780052,여기자 20년,Two Decades As A Woman Journalist,1977.0,19781112.0,장편,개봉,한국,"드라마,사극",한국,드라마,김수용,(주)동아수출공사
1397,20040732,팜므 파탈,Femme Fatale,2002.0,20041117.0,장편,개봉,프랑스,범죄,프랑스,범죄,브라이언 드 팔마,워너 브러더스 픽쳐스
1398,20090838,판타스틱 Mr. 폭스,Fantastic Mr. Fox,2009.0,20091224.0,장편,개봉,"미국,영국","애니메이션,코미디,어드벤처,가족",미국,애니메이션,웨스 앤더슨,이십세기폭스필름코퍼레이션
1399,20189746,극장판 뽀잉: 슈퍼 변신의 비밀,"Boing, The Secret of Super Transformation",2018.0,20180920.0,장편,개봉,한국,애니메이션,한국,애니메이션,정미화,(주)크레이지버드스튜디오
1400,20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,The Haunted House: The Secret of the Cave,2018.0,20180725.0,장편,개봉,한국,"애니메이션,판타지,어드벤처",한국,애니메이션,김병갑,(주)씨제이이엔엠
1401,20172204,명당,FENGSHUI,2018.0,20180919.0,장편,개봉,한국,사극,한국,사극,박희곤,(주)주피터필름
1402,19950148,파리넬리,Farinelli the Castrato,1994.0,19950408.0,장편,개봉,"프랑스,이탈리아,벨기에",드라마,프랑스,드라마,제라르 꼬르비오,프랑스2시네마
1403,20100036,키사라기 미키짱,Kisaragi,2007.0,20100211.0,장편,개봉,일본,"코미디,미스터리",일본,코미디,사토 유이치,키사라기 필름 파트너
1404,20101339,브라보! 재즈 라이프,Bravo! Jazz Life,2010.0,20101216.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,남무성,이써씬픽쳐스
1405,20189122,양아치 느와르,The Backstreet Noir,2018.0,20180913.0,장편,개봉,한국,"드라마,코미디",한국,드라마,강효진,(주)키노크러시
1406,20000156,미션 투 마스,Mission To Mars,2000.0,20000504.0,장편,개봉,미국,"SF,액션,어드벤처",미국,SF,브라이언 드 팔마,터치스톤 픽처스
1407,20100261,싱글맨,A Single Man,2009.0,20100527.0,장편,개봉,미국,"드라마,멜로/로맨스",미국,드라마,톰 포드,아티나 필름
1408,20139463,시선,God's Eye View,2013.0,20140416.0,장편,개봉,한국,드라마,한국,드라마,이장호,크로스픽쳐스(주)
1409,20156554,물괴,Monstrum,2017.0,20180912.0,장편,개봉,한국,"액션,사극",한국,액션,허종호,(주)태원엔터테인먼트
1410,20080901,반금련,Ban Geum-ryun,1981.0,19810313.0,장편,개봉,한국,"드라마,스릴러",한국,드라마,김기영,(주)동아수출공사
1411,20173732,살아남은 아이,Last Child,2017.0,20180830.0,장편,개봉,한국,드라마,한국,드라마,신동석,(주)아토
1412,20100807,뮬란: 전사의 귀환,Mulan,2009.0,20100902.0,장편,개봉,중국,"액션,드라마",중국,액션,마초성,베이징
1413,20164048,22,Twenty Two,2015.0,20180814.0,장편,개봉,"한국,중국",다큐멘터리,한국,다큐멘터리,궈커,(주)아시아홈 엔터테인먼트
1414,20186646,딥,Deep,2018.0,20180906.0,장편,개봉,한국,"멜로/로맨스,스릴러",한국,멜로/로맨스,조성규,(주)영화공장
1415,20174348,소성리,Soseongri,2017.0,20180816.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,박배일,오지필름
1416,20169463,다시 태어나도 우리,Becoming Who I Was,2016.0,20170927.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,문창용,소나무필름
1417,19810021,어둠의 자식들,"Children of Darkness Part 1, Young-ae the Songstress",1981.0,19810807.0,장편,개봉,한국,드라마,한국,드라마,이장호,(주)화천공사
1418,19880032,나그네는 길에서도 쉬지 않는다,The Man with Three Coffins,1987.0,19880611.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이장호,판영화사(주)
1419,20148676,잡식가족의 딜레마,An Omnivorous Family's Dilemma,2014.0,20150507.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,황윤,스튜디오두마
1420,20110607,트루맛쇼,The True-taste Show,2011.0,20110602.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김재환,(주)비투이
1421,19850062,어우동,Eoh Wu-Dong,1985.0,19850928.0,장편,개봉,한국,"사극,성인물(에로)",한국,사극,이장호,태흥영화(주)
1422,19840011,과부춤,Widow Dance,1984.0,19840202.0,장편,개봉,한국,드라마,한국,드라마,이장호,(주)화천공사
1423,20156564,부산행,TRAIN TO BUSAN,2016.0,20160720.0,장편,개봉,한국,"액션,스릴러",한국,액션,연상호,(주)영화사레드피터
1424,20050187,이지라이더,Easy Rider,1969.0,19990403.0,장편,개봉,미국,"범죄,드라마",미국,범죄,데니스 호퍼,콜럼비아 픽쳐스 코포레이션
1425,20189161,꽃찌: 독이 있는 사랑,Poisonous love,2018.0,20180823.0,장편,개봉,한국,드라마,한국,드라마,김문옥,스마일픽쳐스
1426,20170942,인랑,ILLANG : THE WOLF BRIGADE,2018.0,20180725.0,장편,개봉,한국,"SF,액션",한국,SF,김지운,(주)루이스 픽쳐스
1427,20180947,리얼라이저,Realizer,2018.0,20180903.0,장편,개봉,한국,"성인물(에로),코미디,판타지",한국,성인물(에로),백마,유로 프로덕션
1428,19990046,용가리,Yonggary,1999.0,19990717.0,장편,개봉,한국,"SF,액션",한국,SF,심형래,영구아트무비
1429,20100055,뭘 또 그렇게까지,Lost & Found,2010.0,20100429.0,장편,개봉,한국,"드라마,멜로/로맨스,코미디",한국,드라마,전계수,(주)디앤디미디어
1430,20050173,갇힌 여인,The Captive,2000.0,20051223.0,장편,개봉,"프랑스,벨기에",드라마,프랑스,드라마,샹탈 애커만,까날 플러스
1431,19950264,구름 속의 산책 ,A Walk In The Clouds,1995.0,19950812.0,장편,개봉,미국,드라마,미국,드라마,알폰소 아라우,이십세기폭스필름코퍼레이션
1432,20181570,오장군의 발톱,Soldier's Mementos,2017.0,20180815.0,장편,개봉,한국,"전쟁,드라마,판타지",한국,전쟁,김재한,상남영화제작소
1433,20060050,무인 곽원갑,Fearless,2006.0,20060323.0,장편,개봉,중국,액션,중국,액션,우인태,베이징 필름 스튜디오
1434,20183423,오목소녀,Omok Girl,2018.0,20180524.0,장편,개봉,한국,드라마,한국,드라마,백승화,㈜인디스토리
1435,20179323,포크레인,EXCAVATOR,2017.0,20170727.0,장편,개봉,한국,드라마,한국,드라마,이주형,(주)김기덕 필름
1436,20183502,다이빙벨 그후,Film Never Die,2018.0,20180524.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이상호,(주)씨네포트
1437,20072067,어느날 그 길에서,One Day On the Road,2006.0,20080327.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,황윤,스튜디오두마
1438,20020047,뽀삐,Popee,2002.0,20021101.0,장편,개봉,한국,드라마,한국,드라마,김지현,엔젤언더그라운드(주)
1439,20126611,왕자가 된 소녀들,The Girl Princes,2012.0,20130418.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김혜정,영희야 놀자
1440,20070035,훌라걸스,Hula Girls,2006.0,20070301.0,장편,개봉,일본,코미디,일본,코미디,이상일,(주)씨네콰논
1441,20171164,"귀향, 끝나지 않은 이야기","Spirits' Homecoming, Unfinished Story",2017.0,20170914.0,장편,개봉,한국,"드라마,다큐멘터리",한국,드라마,조정래,주식회사 제이오엔터테인먼트코리아
1442,20159643,글로리데이,One Way Trip,2015.0,20160324.0,장편,개봉,한국,드라마,한국,드라마,최정열,(주)보리픽쳐스
1443,20153443,아수라,Asura : The City of Madness,2016.0,20160928.0,장편,개봉,한국,"범죄,액션",한국,범죄,김성수,(주)사나이픽처스
1444,20156250,인천상륙작전,Operation Chromite ,2016.0,20160727.0,장편,개봉,한국,"전쟁,드라마",한국,전쟁,이재한,(주)태원엔터테인먼트
1445,20142406,탐정 홍길동: 사라진 마을,The Phantom Detective ,2016.0,20160504.0,장편,개봉,한국,"드라마,액션",한국,드라마,조성희,(주)영화사비단길
1446,20136068,히말라야,The Himalayas,2015.0,20151216.0,장편,개봉,한국,드라마,한국,드라마,이석훈,(주)제이케이필름
1447,20142855,성난 변호사,The Advocate : A Missing Body,2015.0,20151008.0,장편,개봉,한국,"범죄,액션",한국,범죄,허종호,(주)씨제이이엔엠
1448,20140703,장수상회,Salut d’Amour ,2014.0,20150409.0,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,강제규,(주)빅픽쳐
1449,20148188,쎄시봉,C'est Si Bon,2014.0,20150205.0,장편,개봉,한국,"멜로/로맨스,코미디,드라마",한국,멜로/로맨스,김현석,유한회사 제이필름
1450,20139164,표적,The Target,2014.0,20140430.0,장편,개봉,한국,"액션,드라마",한국,액션,창,(주)바른손이앤에이
1451,20139401,찌라시: 위험한 소문,Tabloid Truth,2013.0,20140220.0,장편,개봉,한국,"범죄,드라마",한국,범죄,김광식,(주)영화사수박
1452,20125333,전설의 주먹,Fists of Legend,2012.0,20130410.0,장편,개봉,한국,"드라마,액션",한국,드라마,강우석,(주)시네마서비스
1453,20134407,사이코메트리,The Gifted Hands,2012.0,20130307.0,장편,개봉,한국,미스터리,한국,미스터리,권호영,(주)엠픽처스
1454,19718156,인간 사표를 써라,Quit your life,1971.0,19710722.0,장편,개봉,한국,액션,한국,액션,박노식,(주)우진필림
1455,20158161,소꿉놀이,Welcome to Playhouse,2015.0,20160225.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김수빈,(주)시네마달
1456,20186981,더티웨딩,DIRTY WEDDING,2017.0,20180816.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,국만중,참프로덕션
1457,20170670,목격자,The Witness,2017.0,20180815.0,장편,개봉,한국,스릴러,한국,스릴러,조규장,(주)에이디사공육
1458,19980282,벅스 라이프,A Bug's Life,1998.0,19981212.0,장편,개봉,미국,"애니메이션,가족",미국,애니메이션,존 라세터,월트디즈니
1459,20138314,후쿠시마의 미래,Fukushima: Is There a Way Out?,2013.0,20150409.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이홍기,(주)리키필름
1460,20151224,하프,Half,2014.0,20160121.0,장편,개봉,한국,드라마,한국,드라마,김세연,영화사 민들레
1461,20158797,펑정지에는 펑정지에다,I'm Feng,2015.0,20160512.0,장편,개봉,한국,드라마,한국,드라마,민병훈,민병훈필름
1462,20174281,파란나비효과,Blue Butterfly Effect,2017.0,20170622.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,박문칠,헤이앤컴퍼니
1463,20174601,초행,The First Lap,2017.0,20171207.0,장편,개봉,한국,드라마,한국,드라마,김대환,봄내필름
1464,20163011,우리 손자 베스트,Beaten Black and Blue,2016.0,20161208.0,장편,개봉,한국,코미디,한국,코미디,김수현,(주)인디플러그
1465,20143717,오늘영화,Now Playing,2014.0,20150820.0,장편,개봉,한국,"멜로/로맨스,기타",한국,멜로/로맨스,윤성호,서울독립영화제
1466,20159286,연애담,Our Love Story,2016.0,20161117.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이현주,한국영화아카데미
1467,20158822,설행_눈길을 걷다,Snow Paths,2015.0,20160303.0,장편,개봉,한국,드라마,한국,드라마,김희정,(주)인스터
1468,20158821,삼례,Night Song,2015.0,20160623.0,장편,개봉,한국,"드라마,판타지",한국,드라마,이현정,리람
1469,20174645,미스 프레지던트,Mis-President,2017.0,20171026.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김재환,주식회사 단유필름
1470,20143726,명령불복종 교사,The Disobeying Teacher,2015.0,20150514.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,서동일,두물머리픽쳐스
1471,20141611,들꽃,Wild Flowers,2014.0,20151105.0,장편,개봉,한국,드라마,한국,드라마,박석영,(주)무비엔진
1472,20133531,"나의 아들, 나의 어머니",Where Is My Son?,2015.0,20151217.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,안재민,창작집단917
1473,20144601,고양이 장례식,Cat Funeral,2014.0,20150115.0,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이종훈,영화 고양이 장례식 제작 조합
1474,20175021,쇠파리,Biting Fly,2017.0,20170525.0,장편,개봉,한국,"범죄,드라마",한국,범죄,안철호,사단법인 한국영화인총연합회 대구경북지회
1475,20080071,노인을 위한 나라는 없다,No Country For Old Men,2007.0,20080221.0,장편,개봉,미국,"스릴러,드라마,범죄",미국,스릴러,조엘 코엔,파라마운트 밴티지
1476,20169269,올 리브 올리브,"All Live, Olive",2016.0,20170713.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김태일,상구네 필름
1477,20189663,게이트,Gate,2017.0,20180228.0,장편,개봉,한국,"범죄,코미디",한국,범죄,신재호,삼삼공구 브라더스
1478,20179603,숲속의 부부,THE END,2017.0,20180215.0,장편,개봉,한국,"판타지,스릴러,액션",한국,판타지,전규환,(주)트리필름
1479,20164481,유리정원,Glass Garden,2017.0,20171025.0,장편,개봉,한국,"미스터리,드라마",한국,미스터리,신수원,준필름
1480,19960126,비포 선라이즈,Before Sunrise,1995.0,19960330.0,장편,개봉,"미국,오스트리아 ,스위스","멜로/로맨스,드라마",미국,멜로/로맨스,리차드 링클레이터,캐슬 락 엔터테인먼트
1481,20174323,B급 며느리,Myeoneuri: My Son's Crazy Wife,2017.0,20180117.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,선호빈,영화연구소
1482,20177534,식구,The Soup,2018.0,20180712.0,장편,개봉,한국,드라마,한국,드라마,임영훈,동우하 팩토리
1483,19718152,당산대형,The Big Boss,1971.0,19731028.0,장편,개봉,홍콩,"액션,사극,범죄,스릴러",홍콩,액션,나유,골든하베스트
1484,19990143,레미제라블,Les Miserables,1997.0,19990313.0,장편,개봉,미국,"드라마,범죄",미국,드라마,빌 어거스트,만달레이 엔터테인먼트
1485,20112373,맹룡과강,The Way of the Dragon,1972.0,19741011.0,장편,개봉,홍콩,"액션,코미디,범죄",홍콩,액션,이소룡,골든하베스트
1486,20170590,1987,1987: When the Day Comes,2017.0,20171227.0,장편,개봉,한국,드라마,한국,드라마,장준환,(주)우정필름
1487,19770076,데미트리아스,Demetrius And The Gladiators,1954.0,19770218.0,장편,개봉,미국,"액션,드라마",미국,액션,델머 데이브즈,이십세기폭스필름코퍼레이션
1488,20155744,꽃보다 처녀귀신,Flower Ghost,2014.0,20150115.0,장편,개봉,한국,기타,한국,기타,최영민,고구마콘텐츠허브(주)
1489,20081611,미인도,Portrait of a Beauty,2008.0,20081113.0,장편,개봉,한국,"사극,드라마,멜로/로맨스",한국,사극,전윤수,㈜이룸영화사
1490,20070497,궁녀,Shadows in the Palace,2007.0,20071018.0,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,김미정,(주)영화사아침
1491,20140193,서부전선,The Long Way Home,2015.0,20150924.0,장편,개봉,한국,"전쟁,드라마",한국,전쟁,천성일,(주)하리마오픽쳐스
1492,20116038,청춘그루브,The Beat Goes On,2010.0,20120315.0,장편,개봉,한국,드라마,한국,드라마,변성현,(주)다세포클럽
1493,20124064,돈의 맛,The Taste of Money,2012.0,20120517.0,장편,개봉,"한국,필리핀",드라마,한국,드라마,임상수,휠므빠말주식회사
1494,20182781,아버지를 찾아서,Little My Giant,2018.0,20180412.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김무은,(주)스위시
1495,20162983,운동회,A Field Day,2016.0,20180322.0,장편,개봉,한국,"가족,코미디",한국,가족,김진태,영화사 질주
1496,20170422,바나나쏭의 기적,Singing with Angry Bird,2018.0,20180308.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,송우용,바른미디어
1497,20187682,해적왕 작스톰,Zak Storm,2018.0,20180725.0,장편,개봉,한국,애니메이션,한국,애니메이션,필립 귀엔,(주)삼지애니메이션
1498,20181181,미션 임파서블: 폴아웃,Mission:Impossible- Fallout,2018.0,20180725.0,장편,개봉,미국,"액션,스릴러",미국,액션,크리스토퍼 맥쿼리,파라마운트 픽쳐스
1499,20090834,아바타,Avatar,2009.0,20091217.0,장편,개봉,미국,"SF,액션,어드벤처",미국,SF,제임스 카메론,이십세기폭스필름코퍼레이션
1500,20000059,하나 그리고 둘,A One And A Two ,2000.0,20001028.0,장편,개봉,"대만,일본","드라마,가족",대만,드라마,에드워드 양,아톰필름즈
1501,20180803,행복의 나라,Land of Happiness,2018.0,20180719.0,장편,개봉,한국,"드라마,가족",한국,드라마,정민규,(주)무다필름
1502,20189802,나와 봄날의 약속,I Have a Date with Spring,2017.0,20180628.0,장편,개봉,한국,"미스터리,판타지",한국,미스터리,백승빈,(주)마일스톤컴퍼니
1503,19960158,스타 메이커 ,The Star Maker,1995.0,19960504.0,장편,개봉,헝가리,"코미디,드라마",헝가리,코미디,죠세페 토르나또레,체키고리그룹 타이거키네마토그라피카
1504,20080846,인디애니박스:셀마의 단백질 커피,Selma's Protein Coffee,2008.0,20080620.0,옴니버스,개봉,한국,애니메이션,한국,애니메이션,김운기,일렉트릭 서커스 프로듀싱 스튜디오
1505,20126010,파닥파닥,PADAK,2012.0,20120725.0,장편,개봉,한국,애니메이션,한국,애니메이션,이대희,(주)이대희 애니메이션스튜디오
1506,19950095,레옹 ,Leon,1994.0,19950218.0,장편,개봉,프랑스,"액션,범죄",프랑스,액션,뤽 베송,고몽
1507,20168668,레이디버그,Ladybug,2016.0,20170222.0,장편,개봉,"한국,프랑스,일본","애니메이션,액션,어드벤처",한국,애니메이션,장성,(주)삼지애니메이션
1508,19950258,언더 씨즈 2 ,Under Siege 2,1995.0,19950805.0,장편,개봉,미국,액션,미국,액션,제프 머피,리젠시 엔터프라이즈
1509,20070666,수용소의 삶 : 디지털 삼인삼색 2007,Jeonju Digital Project 2007: Memories,2007.0,20071129.0,옴니버스,개봉,한국,"다큐멘터리,드라마",한국,다큐멘터리,그린 유진,(재)전주국제영화제조직위원회
1510,19879074,더티댄싱,Dirty Dancing,1987.0,19880101.0,장편,개봉,미국,"드라마,멜로/로맨스,뮤지컬",미국,드라마,에밀 아돌리노,엠케이투 프로덕션즈
1511,20174369,변산,Sunset in My Hometown,2017.0,20180704.0,장편,개봉,한국,드라마,한국,드라마,이준익,변산문화산업전문(유)
1512,19970088,에비타 ,Evita,1996.0,19970207.0,장편,개봉,미국,"드라마,뮤지컬",미국,드라마,알란 파커,서미트 엔터티인먼트
1513,20070635,헤어스프레이,Hairspray,2007.0,20071206.0,장편,개봉,미국,"드라마,뮤지컬",미국,드라마,아담 쉥크만,뉴라인 시네마
1514,20040484,하류인생,Low Life,2004.0,20040521.0,장편,개봉,한국,액션,한국,액션,임권택,태흥영화(주)
1515,20174663,돌아온다,The Return,2017.0,20171207.0,장편,개봉,한국,드라마,한국,드라마,허철,(주)꿈길제작소
1516,19970103,라빠르망,The Apartment,1997.0,19970322.0,장편,개봉,프랑스,"멜로/로맨스,드라마",프랑스,멜로/로맨스,질 미무니,이마프로덕션
1517,19980225,십이야,TWELFTH NIGHT: OR WHAT YOU WILL,1996.0,19980926.0,장편,개봉,"영국,미국","사극,코미디",영국,사극,트레버 넌,르네상스 픽쳐스
1518,20101070,언스토퍼블,Unstoppable,2010.0,20101110.0,장편,개봉,미국,"액션,스릴러,드라마",미국,액션,토니 스콧,이십세기폭스필름코퍼레이션
1519,20186284,교회누나,A woman of God,2018.0,20180622.0,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,에로핑,(주)엔트리미디어
1520,20174225,메멘토모리,MEMENTO MORI,2018.0,20180628.0,장편,개봉,한국,스릴러,한국,스릴러,이철민,(주)아이엠티브이
1521,20176765,그림자 먹는 개,The Dog Eating Up Shadows,2016.0,20180628.0,장편,개봉,한국,드라마,한국,드라마,최나니,스튜디오 사이
1522,20183381,5.18 힌츠페터 스토리,5.18 Hinzpeter Story,2018.0,20180517.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,장영주,KBS
1523,20179039,퍼즐,Puzzle,2017.0,20180222.0,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,임진승,컨텐츠쇼크(주)
1524,19820114,캣 피플,Cat People,1982.0,19821001.0,장편,개봉,미국,"공포(호러),미스터리,스릴러",미국,공포(호러),폴 슈레이더,RKO 라디오 픽쳐스
1525,20135142,피부색깔=꿀색,Approved for Adoption,2012.0,20140508.0,장편,개봉,"벨기에,프랑스,한국","애니메이션,다큐멘터리",벨기에,애니메이션,융 헤닌,(주)판다미디어
1526,20136567,마이 플레이스,My Place,2013.0,20140130.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,박문칠,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1527,20050164,더 독,Unleashed,2004.0,20050916.0,장편,개봉,프랑스,"액션,스릴러",프랑스,액션,루이스 리테리어,TF1 필름 프로덕션
1528,20100515,산불,Flame In The Valley,1967.0,19670422.0,장편,개봉,한국,드라마,한국,드라마,김수용,태창흥업
1529,20090852,이웃집 좀비,The Neighbor Zombie,2009.0,20100218.0,옴니버스,개봉,한국,"공포(호러),액션,코미디",한국,공포(호러),오영두,키노망고스틴
1530,20182352,"그날, 바다",Intention,2018.0,20180412.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김지영,프로젝트 부 
1531,20164844,불한당: 나쁜 놈들의 세상,The Merciless,2016.0,20170517.0,장편,개봉,한국,"범죄,액션,드라마",한국,범죄,변성현,(주)씨제이이엔엠
1532,20149264,춘희막이,With or Without You,2015.0,20150930.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,박혁지,(주)하이하버픽쳐스
1533,20161568,마중: 커피숍 난동 수다 사건,GREET,2016.0,20180517.0,장편,개봉,한국,"코미디,드라마",한국,코미디,임혜영,자메이크 필름
1534,20153922,저 하늘에도 슬픔이,Sorrow Even Up in Heaven,1965.0,19650505.0,장편,개봉,한국,드라마,한국,드라마,김수용,신필름
1535,19780094,토요일 밤의 열기,Saturday Night Fever,1977.0,19780917.0,장편,개봉,미국,"드라마,멜로/로맨스,뮤지컬",미국,드라마,존 바담,파라마운트 픽쳐스
1536,19830134,플래시 댄스 ,Flash Dance,1983.0,19830921.0,장편,개봉,미국,"드라마,멜로/로맨스,뮤지컬",미국,드라마,애드리안 라인,폴리그램 필름드 엔터테인먼트
1537,20176025,해원,HAEWON,2017.0,20180510.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,구자환,레드무비
1538,20174203,열대야,Tropical Night,2017.0,20180524.0,장편,개봉,"한국,태국","드라마,멜로/로맨스",한국,드라마,김헌,이상우필름
1539,20090854,줄리 & 줄리아,Julie & Julia,2009.0,20091210.0,장편,개봉,미국,드라마,미국,드라마,노라 에프론,콜럼비아 픽쳐스 코포레이션
1540,20184981,남자와 여자,Her husband & His wife,2018.0,20180531.0,장편,개봉,한국,드라마,한국,드라마,주목,주식회사 가비안필름스튜디오
1541,20175208,뷰티풀 투모로우,Beautiful Tomorrow,2017.0,20171026.0,장편,개봉,한국,드라마,한국,드라마,장재혁,(주)글러브엔터테인먼트
1542,19600060,돌아온 사나이,A Returned Man,1960.0,19601014.0,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,김수용,신필름
1543,19748089,실록 김두한,A true story of Kim Du-Han,1974.0,19741222.0,장편,개봉,한국,"액션,드라마",한국,액션,김효천,신프로덕션
1544,20165444,괴물들,WRETCHES,2016.0,20180308.0,장편,개봉,한국,드라마,한국,드라마,김백준,(주)케이프로덕션
1545,19960107,일 포스티노,Il Postino,1994.0,19960309.0,장편,개봉,"이탈리아,프랑스","드라마,코미디,멜로/로맨스",이탈리아,드라마,마이클 래드포드,체키고리그룹 타이거키네마토그라피카
1546,20090054,고갈,Exhausted,2008.0,20090903.0,장편,개봉,한국,"드라마,범죄",한국,드라마,김곡,곡사
1547,20160484,누에치던 방,Jamsil,2016.0,20180131.0,장편,개봉,한국,드라마,한국,드라마,이완민,윈드웰러스 필름(주)
1548,20167007,살인소설,TRUE FICTION,2017.0,20180425.0,장편,개봉,한국,스릴러,한국,스릴러,김진묵,(주)페퍼민트앤컴퍼니
1549,20176101,클레어의 카메라,Claire's Camera,2016.0,20180425.0,장편,개봉,한국,드라마,한국,드라마,홍상수,(주)영화제작전원사 
1550,19940095,칼리토 ,Carlito'S Way,1993.0,19940205.0,장편,개봉,미국,"드라마,액션",미국,드라마,브라이언 드 팔마,유니버셜 픽쳐스
1551,20165181,아웃도어 비긴즈,Outdoor Begins,2017.0,20180521.0,장편,개봉,한국,"코미디,스릴러,공포(호러)",한국,코미디,임진승,노센스필름
1552,20129114,더 웹툰: 예고살인,Killer Toon,2012.0,20130627.0,장편,개봉,한국,"공포(호러),스릴러",한국,공포(호러),김용균,(주)필마픽쳐스 
1553,19990178,병속에 담긴 편지,Message In A Bottle,1999.0,19990424.0,장편,개봉,미국,"드라마,멜로/로맨스",미국,드라마,루이스 만도키,벨에어엔터테인먼트
1554,20172641,마리안느와 마가렛,Marianne and Margaret,2017.0,20170420.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,윤세영,(주)기린제작사
1555,20060255,호텔 르완다,Hotel Rwanda,2004.0,20060907.0,장편,개봉,"영국,이탈리아,남아프리카공화국","드라마,전쟁",영국,드라마,테리 조지,유나이티드 아티스트
1556,20080226,숙명,Fate,2008.0,20080320.0,장편,개봉,한국,"드라마,액션",한국,드라마,김해곤,엠케이디케이
1557,20155382,눈꺼풀,Eyelids,2016.0,20180412.0,장편,개봉,한국,드라마,한국,드라마,오멸,주식회사 자파리필름
1558,20010006,화산고,Volcano High,2001.0,20011208.0,장편,개봉,한국,"액션,코미디,판타지",한국,액션,김태균,(주)싸이더스
1559,19718250,아디오스 사바타,Adios Sabata,1971.0,19720420.0,장편,개봉,"스페인,이탈리아",서부극(웨스턴),스페인,서부극(웨스턴),지안프랑코 파롤리니,유나이티드 아티스트
1560,20178843,오아시스 세탁소,Oasis Laundry,2017.0,20180509.0,장편,개봉,한국,드라마,한국,드라마,권중목,주식회사 씨엠닉스
1561,19990248,성월동화,Moonlight Express,1999.0,19990828.0,장편,개봉,중국,"드라마,멜로/로맨스",중국,드라마,이인항,메이 아 필름즈 프로덕션
1562,20061233,쇼킹패밀리,Shocking Family,2006.0,20080508.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,경순,독립프로덕션빨간눈사람
1563,20135401,탐욕의 제국,The Empire of Shame,2013.0,20140306.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,홍리경,푸른영상
1564,20080576,3xFTM,3xFTM,2008.0,20090604.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김일란,성소수문화환경을 위한 모임 '연분홍치마'
1565,20148982,반짝이는 박수 소리,Glittering Hands,2014.0,20150423.0,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,이길보라,영화사 낭만
1566,20173581,기억의 밤,Forgotten,2017.0,20171129.0,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,장항준,(주)비에이엔터테인먼트
1567,20189783,챔피언,Champion,2017.0,20180501.0,장편,개봉,한국,드라마,한국,드라마,김용완,(주)코코너
1568,20153024,JSA 남북공동초등학교,JSA Joint Elementary School,2015.0,20160121.0,장편,개봉,한국,드라마,한국,드라마,한명구,시네마서울
1569,20165723,메이킹 패밀리,Making Family,2016.0,20161128.0,장편,개봉,"한국,중국","멜로/로맨스,드라마",한국,멜로/로맨스,조진모,(주)한맥문화
1570,20131181,다시..올래,Hear me,2015.0,20180426.0,장편,개봉,한국,드라마,한국,드라마,김충녕,가영만사 필름
