,movieCd,prdtYear
2411,19840048,1983.0
2412,20072687,2007.0
2413,20050055,2003.0
2414,20010031,2001.0
2415,20169284,2016.0
2416,20172244,2017.0
2417,20101113,2010.0
2418,20070099,2007.0
2419,20060214,2006.0
2420,20030152,2003.0
2421,20030132,2003.0
2422,20010034,2001.0
2423,19990055,1999.0
2424,19980036,1998.0
2425,19970029,1997.0
2426,19950008,1995.0
2427,19930025,1993.0
2428,19840040,1984.0
2429,20101191,2010.0
2430,20148929,2013.0
2431,20040593,2004.0
2432,20070556,2007.0
2433,20189803,2018.0
2434,19738018,1973.0
2435,20119720,2011.0
2436,20090315,2009.0
2437,20119588,2011.0
2438,20060407,2007.0
2439,20040589,2004.0
2440,19990076,1999.0
2441,19980027,1998.0
2442,19970053,1997.0
2443,19960044,1996.0
2444,19920026,1992.0
2445,20191682,2019.0
2446,20183041,2017.0
2447,19870080,1987.0
2448,20147088,2013.0
2449,20020043,2002.0
2450,19960018,1996.0
2451,19950044,1995.0
2452,20108158,1970.0
2453,20127589,2011.0
2454,20010053,2001.0
2455,20113951,2011.0
2456,20080677,2008.0
2457,20081394,2005.0
2458,19980023,1998.0
2459,19900019,1990.0
2460,19880010,1988.0
2461,20174301,2017.0
2462,20060088,2006.0
2463,20090143,1989.0
2464,20120105,2012.0
2465,20183132,2018.0
2466,20132800,2013.0
2467,19900023,1990.0
2468,20100299,2010.0
2469,20090802,2009.0
2470,20030397,2003.0
2471,20030092,2003.0
2472,20179163,2017.0
2473,20110607,2011.0
2474,20196750,2019.0
2475,20119769,2011.0
2476,19980013,1998.0
2477,20040567,2004.0
2478,20130243,2013.0
2479,20060273,2006.0
2480,20050305,2005.0
2481,20080313,2007.0
2482,20020193,2002.0
2483,20155223,2016.0
2484,20173383,2017.0
2485,20183384,2018.0
2486,20070608,2007.0
2487,20140191,2014.0
2488,20125343,2011.0
2489,20111027,2011.0
2490,20111399,2011.0
2491,20124064,2012.0
2492,20060208,2006.0
2493,20030086,2003.0
2494,20127108,2012.0
2495,20050180,2005.0
2496,20101035,2008.0
2497,20132807,2012.0
2498,20100315,2010.0
2499,20080398,2008.0
2500,20174203,2017.0
2501,20122781,2012.0
2502,20050227,2005.0
2503,20040752,2004.0
2504,19940046,1994.0
2505,20100379,2010.0
2506,20101040,2010.0
2507,20101109,2010.0
2508,20100181,2009.0
2509,20030123,2003.0
2510,19950017,1995.0
2511,19940062,1993.0
2512,19920014,1992.0
2513,19920082,1992.0
2514,19900068,1990.0
2515,19890008,1989.0
2516,19780050,1978.0
2517,19880012,1988.0
2518,19850047,1985.0
2519,19980037,1998.0
2520,19820075,1982.0
2521,19790002,1978.0
2522,20070610,2007.0
2523,19910089,1991.0
2524,20183745,2018.0
2525,20187682,2018.0
2526,20174846,2017.0
2527,20141598,2015.0
2528,20156807,2015.0
2529,20100063,2009.0
2530,20040739,2004.0
2531,20168668,2016.0
2532,20165961,2016.0
2533,20173061,2017.0
2534,20148743,2014.0
2535,19970040,1997.0
2536,19920028,1992.0
2537,19910069,1991.0
2538,19910039,1991.0
2539,19900069,1990.0
2540,19860054,1986.0
2541,20060181,2005.0
2542,19850071,1985.0
2543,19830087,1983.0
2544,20070484,1981.0
2545,19809031,1980.0
2546,19800039,1980.0
2547,19800027,1980.0
2548,19800043,1980.0
2549,19790067,1979.0
2550,19790063,1979.0
2551,19790053,1979.0
2552,19790045,1979.0
2553,19780039,1978.0
2554,19780021,1978.0
2555,19780007,1977.0
2556,19770060,1977.0
2557,20090758,1977.0
2558,19760019,1976.0
2559,19830053,1983.0
2560,19750023,1975.0
2561,19750100,1975.0
2562,19750021,1975.0
2563,19750020,1975.0
2564,19750052,1975.0
2565,19740079,1974.0
2566,19740076,1974.0
2567,19740031,1974.0
2568,20112632,2011.0
2569,20120111,2016.0
2570,20150453,2015.0
2571,20153922,1965.0
2572,20070185,2007.0
2573,20070151,2007.0
2574,20060220,2006.0
2575,20020273,2002.0
2576,20081661,2008.0
2577,20126008,2012.0
2578,19820058,1982.0
2579,20150301,2014.0
2580,20050236,2004.0
2581,20101232,2010.0
2582,20010008,2001.0
2583,19860058,1986.0
2584,20111774,2012.0
2585,20020063,2002.0
2586,20000040,2000.0
2587,19960004,1996.0
2588,20060242,2006.0
2589,19890079,1989.0
2590,20207254,2019.0
2591,20050349,2006.0
2592,20050190,2005.0
2593,20040738,2004.0
2594,20050111,2003.0
2595,20198597,2019.0
2596,20133803,2014.0
2597,20177365,2018.0
2598,20112781,2011.0
2599,20120103,2012.0
2600,20127627,2012.0
2601,20090844,2009.0
2602,19930018,1993.0
2603,19920050,1992.0
2604,19900077,1990.0
2605,19880054,1988.0
2606,19830094,1983.0
2607,19830084,1983.0
2608,20164981,2016.0
2609,20090556,2009.0
2610,20020044,2002.0
2611,20177845,2017.0
2612,20134233,2013.0
2613,19780009,1977.0
2614,20174164,2015.0
2615,20100044,2010.0
2616,20130241,2013.0
2617,20144422,2014.0
2618,20030151,2003.0
2619,20010019,2001.0
2620,20000002,2000.0
2621,19960060,1996.0
2622,20040609,2003.0
2623,20125886,2010.0
2624,20110254,2011.0
2625,20119997,2010.0
2626,20101048,2010.0
2627,20020272,2001.0
2628,20153307,2014.0
2629,20080470,2008.0
2630,20060356,2006.0
2631,20010060,2001.0
2632,20110184,2010.0
2633,20080257,2007.0
2634,20050303,2005.0
2635,19930098,1993.0
2636,20090783,2009.0
2637,20124381,2010.0
2638,20030107,2003.0
2639,19730096,1973.0
2640,19860074,1986.0
2641,20090527,2009.0
2642,20100584,2010.0
2643,20070098,2007.0
2644,20070206,2006.0
2645,20188121,2018.0
2646,19830066,1983.0
2647,20100180,2007.0
2648,20050009,2003.0
2649,20192764,2018.0
2650,19910032,1991.0
2651,19760106,1976.0
2652,20194715,2019.0
2653,20070054,2006.0
2654,20030126,2003.0
2655,20158198,2014.0
2656,20101149,2010.0
2657,20060265,2005.0
2658,20070291,2008.0
2659,19860085,1986.0
2660,20162140,2016.0
2661,19930046,1993.0
2662,19930024,1993.0
2663,20100363,2010.0
2664,19920035,1992.0
2665,19910017,1991.0
2666,19550039,1955.0
2667,20112753,1974.0
2668,19910085,1991.0
2669,19890031,1989.0
2670,19860084,1986.0
2671,19860079,1986.0
2672,19850063,1985.0
2673,19830077,1983.0
2674,19830067,1983.0
2675,19789013,1978.0
2676,19780038,1978.0
2677,19789039,1978.0
2678,19770042,1977.0
2679,19779038,1977.0
2680,19770039,1977.0
2681,19770036,1977.0
2682,19770034,1977.0
2683,19770011,1977.0
2684,19770024,1977.0
2685,19770021,1976.0
2686,19760004,1976.0
2687,20159627,2015.0
2688,20189647,2018.0
2689,20112208,2011.0
2690,20182279,2018.0
2691,20112019,2011.0
2692,20116048,2010.0
2693,20050282,2005.0
2694,19990047,1999.0
2695,19990083,1998.0
2696,20020241,1997.0
2697,19960032,1996.0
2698,19970046,1997.0
2699,19940054,1994.0
2700,20020247,2002.0
2701,20113553,2012.0
2702,20100814,2010.0
2703,20100096,2010.0
2704,20090821,2009.0
2705,20081006,2008.0
2706,20133811,2014.0
2707,20148667,2014.0
2708,20125318,2012.0
2709,20194045,2019.0
2710,20040565,2004.0
2711,20030094,2003.0
2712,19718154,1971.0
2713,20100057,2010.0
2714,20196405,2019.0
2715,20204643,2019.0
2716,20154661,2016.0
2717,19840054,1984.0
2718,20112937,2011.0
2719,20020058,2001.0
2720,20000043,2000.0
2721,20000052,2000.0
2722,20040488,2004.0
2723,20050356,2004.0
2724,20060284,2006.0
2725,19990070,1999.0
2726,19890059,1989.0
2727,20050312,2005.0
2728,20127386,2011.0
2729,20081525,2009.0
2730,20071676,2007.0
2731,20148007,2012.0
2732,20226879,2022.0
2733,19850017,1985.0
2734,19850027,1984.0
2735,19900176,1988.0
2736,20030435,2004.0
2737,20040481,2004.0
2738,20168766,2016.0
2739,20070117,2007.0
2740,20170272,2017.0
2741,20153422,2014.0
2742,20090582,2008.0
2743,20060391,2006.0
2744,19950032,1995.0
2745,19950040,1995.0
2746,19950037,1995.0
2747,19930041,1993.0
2748,19910067,1991.0
2749,19910103,1991.0
2750,19900087,1990.0
2751,20081287,1988.0
2752,19880070,1988.0
2753,20080697,1987.0
2754,20080696,1987.0
2755,19850062,1985.0
2756,19850034,1984.0
2757,20080693,1984.0
2758,19840055,1984.0
2759,20080692,1984.0
2760,20080689,1983.0
2761,19820077,1982.0
2762,19820068,1982.0
2763,19820047,1981.0
2764,20090733,1981.0
2765,19810030,1981.0
2766,19810021,1981.0
2767,19800068,1980.0
2768,20040793,2004.0
2769,20100311,2010.0
2770,20181092,2018.0
2771,20169728,2019.0
2772,20040641,2004.0
2773,20030439,2003.0
2774,20125526,2012.0
2775,20050261,2005.0
2776,20113568,2011.0
2777,20166128,2016.0
2778,20140190,2014.0
2779,20040471,2004.0
2780,19940004,1994.0
2781,19940016,1994.0
2782,19930040,1992.0
2783,19920054,1992.0
2784,20128546,2013.0
2785,20090805,2009.0
2786,20060125,2006.0
2787,20050219,2005.0
2788,20100130,2009.0
2789,20030155,2003.0
2790,20000036,2000.0
2791,20164859,2016.0
2792,20090067,2008.0
2793,20112791,2011.0
2794,20100013,2006.0
2795,20090801,2009.0
2796,20081668,2008.0
2797,20030400,2003.0
2798,20020237,2002.0
2799,20010004,2001.0
2800,20000029,2000.0
2801,19920073,1992.0
2802,19900033,1990.0
2803,19880079,1988.0
2804,19610051,1961.0
2805,19850076,1985.0
2806,19790060,1979.0
2807,19770044,1977.0
2808,19730043,1973.0
2809,19720009,1972.0
2810,20170041,2015.0
2811,20161662,2015.0
2812,20127147,1972.0
2813,19990046,1999.0
2814,20110912,2011.0
2815,20030399,2003.0
2816,20070637,2007.0
2817,20100833,2010.0
2818,19930203,1993.0
2819,19930038,1993.0
2820,19920066,1992.0
2821,19910040,1991.0
2822,19860056,1985.0
2823,19748125,1974.0
2824,19850045,1985.0
2825,20127846,1976.0
2826,19850022,1984.0
2827,19840011,1984.0
2828,19820039,1982.0
2829,19820035,1982.0
2830,19820011,1982.0
2831,19810042,1981.0
2832,19800047,1980.0
2833,20101209,2010.0
2834,20060157,2006.0
2835,20149460,2013.0
2836,20100369,2009.0
2837,20070020,2007.0
2838,20060403,2006.0
2839,20167821,2016.0
2840,20161590,2016.0
2841,20181741,2018.0
2842,20149441,2013.0
2843,20122201,2012.0
2844,19930123,1993.0
2845,19990313,1997.0
2846,20040666,2004.0
2847,19850074,1985.0
2848,19840023,1984.0
2849,19780045,1978.0
2850,19780025,1977.0
2851,20010044,2001.0
2852,20070547,2007.0
2853,20081555,2008.0
2854,20020187,2002.0
2855,19900307,1989.0
2856,20209858,2020.0
2857,20141583,2014.0
2858,20198829,2019.0
2859,20081395,2008.0
2860,20060298,2005.0
2861,20060408,2007.0
2862,20131304,2013.0
2863,20040682,2004.0
2864,20030137,2002.0
2865,20182065,2018.0
2866,20159536,2015.0
2867,20000045,2000.0
2868,20149495,2013.0
2869,20040766,2004.0
2870,19850068,1985.0
2871,19730093,1973.0
2872,20080894,1972.0
2873,20080910,1971.0
2874,20060160,2006.0
2875,20174644,2016.0
2876,20081747,2008.0
2877,20060308,2004.0
2878,19780047,1978.0
2879,20081569,2008.0
2880,20090014,2008.0
2881,20040559,2004.0
2882,19940060,1994.0
2883,19900097,1990.0
2884,20070082,2007.0
2885,20200246,2020.0
2886,20100026,2009.0
2887,20040630,2004.0
2888,20008116,2000.0
2889,19990312,1998.0
2890,19970258,1996.0
2891,19940143,1993.0
2892,20090491,1985.0
2893,20090075,2008.0
2894,19920061,1992.0
2895,19890034,1989.0
2896,20153450,2016.0
2897,20137526,2013.0
2898,20100269,2007.0
2899,20060392,2006.0
2900,19880191,1986.0
2901,20040493,2003.0
2902,19980086,1997.0
2903,19960085,1995.0
2904,19920231,1991.0
2905,20060033,2005.0
2906,20159960,2015.0
2907,20100049,2009.0
2908,20000253,2000.0
2909,20131661,2013.0
2910,20205261,2019.0
2911,20030131,2003.0
2912,19990059,1999.0
2913,20202604,2019.0
2914,20152261,2015.0
2915,20080331,2006.0
2916,19930001,1993.0
2917,19910074,1991.0
2918,19890010,1989.0
2919,20152368,2015.0
2920,20081615,2008.0
2921,20090327,2009.0
2922,20030118,2003.0
2923,20000054,2000.0
2924,20183502,2018.0
2925,20010020,2001.0
2926,19970001,1997.0
2927,19950002,1995.0
2928,20090126,1990.0
2929,19900011,1990.0
2930,19860017,1986.0
2931,20186663,2018.0
2932,19960002,1996.0
2933,20157147,2014.0
2934,20080747,2008.0
2935,20152209,2015.0
2936,20111250,2011.0
2937,20090800,2009.0
2938,20156670,2015.0
2939,20144601,2014.0
2940,20123082,2014.0
2941,20020263,2002.0
2942,19950025,1995.0
2943,20101029,2010.0
2944,20152265,2015.0
2945,20090105,2011.0
2946,20191042,2019.0
2947,20119970,2010.0
2948,20113876,2006.0
2949,19890068,1989.0
2950,19890053,1989.0
2951,19880057,1988.0
2952,19880035,1988.0
2953,19870019,1987.0
2954,19860032,1986.0
2955,19860026,1986.0
2956,19860010,1986.0
2957,19850016,1984.0
2958,19840036,1984.0
2959,19830039,1983.0
2960,19830003,1983.0
2961,19830012,1982.0
2962,20080902,1982.0
2963,20111928,2011.0
2964,19770051,1975.0
2965,19920095,1991.0
2966,20090815,2009.0
2967,20070487,2007.0
2968,20162461,2016.0
2969,20150903,2015.0
2970,19900106,1990.0
2971,20177101,2017.0
2972,20149514,2014.0
2973,20119433,2010.0
2974,20111461,2010.0
2975,20101012,2010.0
2976,20010014,2001.0
2977,19990082,1999.0
2978,19950052,1995.0
2979,19940035,1994.0
2980,19930050,1993.0
2981,19930058,1993.0
2982,19920044,1992.0
2983,19920092,1992.0
2984,19910053,1991.0
2985,19910055,1991.0
2986,20100068,1990.0
2987,19900053,1990.0
2988,19900054,1990.0
2989,20010021,2001.0
2990,20000042,2000.0
2991,19930278,1990.0
2992,20127466,2011.0
2993,20119501,2011.0
2994,20189649,2019.0
2995,19958426,1995.0
2996,20112221,2011.0
2997,20090786,2009.0
2998,20010045,2001.0
2999,20010046,2001.0
3000,20000023,2000.0
3001,20100925,2009.0
3002,20000001,2000.0
3003,20030121,2003.0
3004,20135521,2013.0
3005,20090078,2009.0
3006,20080292,2007.0
3007,20122466,2013.0
3008,20050238,2005.0
3009,20126669,2012.0
3010,20155744,2014.0
3011,20110609,2011.0
3012,20081649,2009.0
3013,20070097,2007.0
3014,20133667,2013.0
3015,19890073,1989.0
3016,19840068,1984.0
3017,19820034,1982.0
3018,20158797,2015.0
3019,20150753,2016.0
3020,19850015,1984.0
3021,20194942,2019.0
3022,20190470,2019.0
3023,20081163,2008.0
3024,19908057,1990.0
3025,20190725,2019.0
3026,20174284,2017.0
3027,20217384,2021.0
3028,20135602,2012.0
3029,19950026,1995.0
3030,20183137,2018.0
3031,20040585,2004.0
3032,20183001,2019.0
3033,20101346,2010.0
3034,20124741,2012.0
3035,20175046,2017.0
3036,20189653,2018.0
3037,20191141,2019.0
3038,20010050,2001.0
3039,20080901,1981.0
3040,19800130,1980.0
3041,20080909,1979.0
3042,19790057,1979.0
3043,20080898,1978.0
3044,20070021,2006.0
3045,20143726,2015.0
3046,20119542,2008.0
3047,19810007,1981.0
3048,19800072,1980.0
3049,19800067,1980.0
3050,19880175,1986.0
3051,20120430,2012.0
3052,19790020,1979.0
3053,19920053,1992.0
3054,20020256,2002.0
3055,20161603,2016.0
3056,19980035,1998.0
3057,20162026,2016.0
3058,20179481,2016.0
3059,19970054,1997.0
3060,19950006,1995.0
3061,19920037,1992.0
3062,20185350,2018.0
3063,19970032,1997.0
3064,20167003,2016.0
3065,20010013,2001.0
3066,19970044,1997.0
3067,19920024,1992.0
3068,20148698,2014.0
3069,20184981,2018.0
3070,19850003,1984.0
3071,19840013,1984.0
3072,19830107,1983.0
3073,19910062,1991.0
3074,20070180,2005.0
3075,20020259,2002.0
3076,20000019,2000.0
3077,19970021,1997.0
3078,19970035,1997.0
3079,20111408,1973.0
3080,19738014,1973.0
3081,20101002,2010.0
3082,20129089,2012.0
3083,20101375,2010.0
3084,19800015,1980.0
3085,20131681,2013.0
3086,19910111,1991.0
3087,19960052,1996.0
3088,20050241,2004.0
3089,20100769,2010.0
3090,20010028,2001.0
3091,20119718,2010.0
3092,20165723,2016.0
3093,20112702,2011.0
3094,20080656,2008.0
3095,20172464,2017.0
3096,20125228,2012.0
3097,20090830,2009.0
3098,20081731,2008.0
3099,19920067,1992.0
3100,19950054,1995.0
3101,19910046,1991.0
3102,19910024,1991.0
3103,19840009,1984.0
3104,19830083,1983.0
3105,20133071,2013.0
3106,20050197,2005.0
3107,19980033,1998.0
3108,19960022,1996.0
3109,19950045,1995.0
3110,19930031,1993.0
3111,19920025,1992.0
3112,19910091,1991.0
3113,19900049,1990.0
3114,19900092,1990.0
3115,19900036,1990.0
3116,20126668,2011.0
3117,20100021,2009.0
3118,20020127,2002.0
3119,20125208,2012.0
3120,20000025,2000.0
3121,20198043,2019.0
3122,20100277,2010.0
3123,19950011,1995.0
3124,20040647,2004.0
3125,19920075,1992.0
3126,19800063,1980.0
3127,19800049,1980.0
3128,20136307,2013.0
3129,20010078,2001.0
3130,19970055,1997.0
3131,19950016,1995.0
3132,20107739,1994.0
3133,19930062,1993.0
3134,19930029,1993.0
3135,19920043,1992.0
3136,19920089,1992.0
3137,19910030,1991.0
3138,19910080,1991.0
3139,19910106,1991.0
3140,19930026,1990.0
3141,19900075,1990.0
3142,20090136,1989.0
3143,19800129,1980.0
3144,19790052,1978.0
3145,19770035,1976.0
3146,19580047,1958.0
3147,19300013,1930.0
3148,19560048,1956.0
3149,20081031,1941.0
3150,20142523,2014.0
3151,20090312,2009.0
3152,20090842,2009.0
3153,20090326,2008.0
3154,20124808,2011.0
3155,20081200,2008.0
3156,20070170,2005.0
3157,20129117,2012.0
3158,20189161,2018.0
3159,20112591,2010.0
3160,20148668,2014.0
3161,20164951,2016.0
3162,20100251,2009.0
3163,20141705,2015.0
3164,20154323,2015.0
3165,20180743,2018.0
3166,19950049,1995.0
3167,20162684,2015.0
3168,20000031,2000.0
3169,19960005,1996.0
3170,19950150,1994.0
3171,20153801,2015.0
3172,20020228,2002.0
3173,19980014,1998.0
3174,19930032,1993.0
3175,19860043,1986.0
3176,19860014,1986.0
3177,19910026,1991.0
3178,19900047,1990.0
3179,19880068,1988.0
3180,19880030,1988.0
3181,19830047,1983.0
3182,19820081,1982.0
3183,19800065,1980.0
3184,19800061,1980.0
3185,19800055,1980.0
3186,19790071,1979.0
3187,19790027,1979.0
3188,19790015,1979.0
3189,19770066,1977.0
3190,19770017,1976.0
3191,20141663,2014.0
3192,20149667,2014.0
3193,20141614,2014.0
3194,20101018,2010.0
3195,20030145,2003.0
3196,20061234,2005.0
3197,19930270,1989.0
3198,20124059,2012.0
3199,20090724,2009.0
3200,19940056,1994.0
3201,19880032,1987.0
3202,19840031,1984.0
3203,19840018,1984.0
3204,19970052,1996.0
3205,19840062,1984.0
3206,19820088,1982.0
3207,19810045,1981.0
3208,19790014,1979.0
3209,19770020,1976.0
3210,19760032,1976.0
3211,19760091,1976.0
3212,19750106,1975.0
3213,19750099,1975.0
3214,19940051,1994.0
3215,19910008,1991.0
3216,19910009,1991.0
3217,20040482,2004.0
3218,19940067,1994.0
3219,20110734,2011.0
3220,20172863,2016.0
3221,20030185,2003.0
3222,19980020,1998.0
3223,19960043,1996.0
3224,20156047,2015.0
3225,20020062,2002.0
3226,19980029,1998.0
3227,20157105,2015.0
3228,20151153,2015.0
3229,20100566,2010.0
3230,19778176,1977.0
3231,20100517,1975.0
3232,19740134,1974.0
3233,19748218,1974.0
3234,19940059,1994.0
3235,19920070,1991.0
3236,19890022,1987.0
3237,19860064,1986.0
3238,19920048,1989.0
3239,20125247,2012.0
3240,20127587,2013.0
3241,20124044,2012.0
3242,20060227,2006.0
3243,20040456,2004.0
3244,19990048,1999.0
3245,19980026,1998.0
3246,20072145,2008.0
3247,20196776,2019.0
3248,19920087,1992.0
3249,19890006,1988.0
3250,19960007,1996.0
3251,20080887,2008.0
3252,20050240,2005.0
3253,20142403,2015.0
3254,20158721,2014.0
3255,20010029,2001.0
3256,20100298,2008.0
3257,20175526,2018.0
3258,20173838,2017.0
3259,20070591,2007.0
3260,19990085,1999.0
3261,20219745,2022.0
3262,20158821,2015.0
3263,19730056,1973.0
3264,19720118,1972.0
3265,19720095,1972.0
3266,19710140,1971.0
3267,19710096,1971.0
3268,19800034,1979.0
3269,19770008,1976.0
3270,19580015,1958.0
3271,20201875,2020.0
3272,20000051,2000.0
3273,19910019,1991.0
3274,19920088,1992.0
3275,19990074,1999.0
3276,20101210,2007.0
3277,19930034,1993.0
3278,19890047,1989.0
3279,20050034,2004.0
3280,20040744,2004.0
3281,20000120,1999.0
3282,19990246,1999.0
3283,19980247,1998.0
3284,19980213,1997.0
3285,19980142,1997.0
3286,19960350,1996.0
3287,19960299,1996.0
3288,19960114,1995.0
3289,19960170,1993.0
3290,19920143,1991.0
3291,20080975,1984.0
3292,19790082,1978.0
3293,20081665,1976.0
3294,19920010,1992.0
3295,20188841,2015.0
3296,20135898,2012.0
3297,20081263,2008.0
3298,20166083,2017.0
3299,19940019,1994.0
3300,20136928,2014.0
3301,20196732,2019.0
3302,20040659,2003.0
3303,19860081,1985.0
3304,20080560,1981.0
3305,20050036,2004.0
3306,19990060,1999.0
3307,20135264,2013.0
3308,20081660,2008.0
3309,20197397,2019.0
3310,20050202,2004.0
3311,20040603,2003.0
3312,20227225,2022.0
3313,19900070,1990.0
3314,20100265,1975.0
3315,20080586,1934.0
3316,20030054,2003.0
3317,19900243,1989.0
3318,20070541,2007.0
3319,20000144,1997.0
3320,19960309,1995.0
3321,20162581,2014.0
3322,19990088,1998.0
3323,19910028,1991.0
3324,19940027,1994.0
3325,20165042,2016.0
3326,20134374,2013.0
3327,20119397,2010.0
3328,20030395,2003.0
3329,19920262,1991.0
3330,19860106,1985.0
3331,19850092,1984.0
3332,20000294,2000.0
3333,19990152,1998.0
3334,19980128,1998.0
3335,19980123,1997.0
3336,19970191,1996.0
3337,19970138,1996.0
3338,19960205,1996.0
3339,19940281,1993.0
3340,19960120,1992.0
3341,20101073,2009.0
3342,19900046,1990.0
3343,19850073,1985.0
3344,19840121,1984.0
3345,20071070,2007.0
3346,20061230,2006.0
3347,20050198,2004.0
3348,20080516,2008.0
3349,19950210,1994.0
3350,20000248,2000.0
3351,20000251,1999.0
3352,19990268,1999.0
3353,19990272,1998.0
3354,19970090,1996.0
3355,19950298,1995.0
3356,19900078,1990.0
3357,19860103,1985.0
3358,19840087,1983.0
3359,19830031,1983.0
3360,19809045,1980.0
3361,19800066,1980.0
3362,19800012,1980.0
3363,19790055,1979.0
3364,19790048,1979.0
3365,19790025,1979.0
3366,19820020,1978.0
3367,19780052,1977.0
3368,19770059,1977.0
3369,20112465,2011.0
3370,19770012,1976.0
3371,19750092,1975.0
3372,19750048,1975.0
3373,19740135,1974.0
3374,19740068,1974.0
3375,19740118,1974.0
3376,19718240,1971.0
3377,19710093,1971.0
3378,19710092,1971.0
3379,20108094,1975.0
3380,20090940,2009.0
3381,20070494,2007.0
3382,20090496,2009.0
3383,20080305,2007.0
3384,19950316,1995.0
3385,19990307,1999.0
3386,19930086,1993.0
3387,19920199,1992.0
3388,19990299,1998.0
3389,19960093,1995.0
3390,19930153,1993.0
3391,19930120,1993.0
3392,20101205,2010.0
3393,20124031,2011.0
3394,20020167,2001.0
3395,19950004,1995.0
3396,19820017,1982.0
3397,20101211,2010.0
3398,20152105,2016.0
3399,20101138,2010.0
3400,20090449,2009.0
3401,20090222,2009.0
3402,20050131,2005.0
3403,20198912,2019.0
3404,20170247,2017.0
3405,20174602,2017.0
3406,20162545,2016.0
3407,20020076,2001.0
3408,20010018,2001.0
3409,20168593,2016.0
3410,20174283,2018.0
3411,20176025,2017.0
3412,20010025,2001.0
3413,20000035,2000.0
3414,20000020,2000.0
3415,20167802,2016.0
3416,20141708,2014.0
3417,20129146,2012.0
3418,20158743,2015.0
3419,20175930,2017.0
3420,20168146,2016.0
3421,19940028,1994.0
3422,19900015,1990.0
3423,19880047,1988.0
3424,19860007,1986.0
3425,19900109,1984.0
3426,19838192,1983.0
3427,19800006,1979.0
3428,19990081,1999.0
3429,20186284,2018.0
3430,20101170,2010.0
3431,20090683,2009.0
3432,20143382,2014.0
3433,20010041,2001.0
3434,20136558,2013.0
3435,20141702,2014.0
3436,20181603,2018.0
3437,20060119,2006.0
3438,20113634,2014.0
3439,20110315,2009.0
3440,19940039,1994.0
3441,19900079,1990.0
3442,19900074,1990.0
3443,19890056,1989.0
3444,19880067,1988.0
3445,19860061,1986.0
3446,19830093,1983.0
3447,19820030,1982.0
3448,19820022,1982.0
3449,19820004,1982.0
3450,19810032,1981.0
3451,19810011,1981.0
3452,20174348,2017.0
3453,20100197,2007.0
3454,20040762,2004.0
3455,20169443,2017.0
3456,20182021,2017.0
3457,19840047,1984.0
3458,19830081,1983.0
3459,19830055,1983.0
3460,19830046,1983.0
3461,19820040,1982.0
3462,19800126,1980.0
3463,19790038,1979.0
3464,19760114,1976.0
3465,19760102,1976.0
3466,19760093,1976.0
3467,19740043,1974.0
3468,19970030,1997.0
3469,19960058,1996.0
3470,19890044,1989.0
3471,20174643,2017.0
3472,19910023,1991.0
3473,20030161,2003.0
3474,20149819,2014.0
3475,19950053,1995.0
3476,19860089,1986.0
3477,20148620,2014.0
3478,20217448,2021.0
3479,20217467,2021.0
3480,19860037,1986.0
3481,19850075,1985.0
3482,19780040,1978.0
3483,19750085,1975.0
3484,20174323,2017.0
3485,20060248,2006.0
3486,20131206,2013.0
3487,20181876,2018.0
3488,20090906,2009.0
3489,19970112,1994.0
3490,20174244,2017.0
3491,20090641,2009.0
3492,19870038,1987.0
3493,19920091,1992.0
3494,19890063,1989.0
3495,20204684,2020.0
3496,20193275,2020.0
3497,20183050,2018.0
3498,20101014,2010.0
3499,19970056,1997.0
3500,19820115,1982.0
3501,20050258,2004.0
3502,19550043,1955.0
3503,19710023,1971.0
3504,19890035,1989.0
3505,19830101,1983.0
3506,19890070,1989.0
3507,19900002,1990.0
3508,19890077,1989.0
3509,20101007,2010.0
3510,20166762,2016.0
3511,19990044,1999.0
3512,19960029,1996.0
3513,19960048,1996.0
3514,19970011,1997.0
3515,19820042,1982.0
3516,19810052,1981.0
3517,19809028,1980.0
3518,19800060,1980.0
3519,19800023,1980.0
3520,19780061,1978.0
3521,19780028,1978.0
3522,19770045,1977.0
3523,19730045,1973.0
3524,19720101,1972.0
3525,19710087,1971.0
3526,20156709,2015.0
3527,19990090,1998.0
3528,19990063,1999.0
3529,20130961,2013.0
3530,20010002,2001.0
3531,20170422,2018.0
3532,19970012,1997.0
3533,19940026,1994.0
3534,19940047,1994.0
3535,19880015,1988.0
3536,20164048,2015.0
3537,20030109,2003.0
3538,20149950,2014.0
3539,20127005,1972.0
3540,19900022,1990.0
3541,19890018,1989.0
3542,19840015,1983.0
3543,19820055,1982.0
3544,20080613,1980.0
3545,19790022,1979.0
3546,19760101,1976.0
3547,20101394,1976.0
3548,19740067,1974.0
3549,20100268,1974.0
3550,19910012,1991.0
3551,19900032,1990.0
3552,19760029,1976.0
3553,19738166,1973.0
3554,19838273,1965.0
3555,20008749,2000.0
3556,19650046,1965.0
3557,19840056,1984.0
3558,19790006,1979.0
3559,19810006,1981.0
3560,19638050,1963.0
3561,19760107,1976.0
3562,20090140,1989.0
3563,19890060,1989.0
3564,19880056,1988.0
3565,20081066,1985.0
3566,19750093,1975.0
3567,19750082,1975.0
3568,19738119,1973.0
3569,19730101,1973.0
3570,19720036,1972.0
3571,19560039,1956.0
3572,19720115,1972.0
3573,19720048,1972.0
3574,19720108,1972.0
3575,19720107,1972.0
