,movieCd,auditNo,watchGradeNm,watchCd
2337,20130785,2016-MF00675 ,청소년관람불가,19
2338,20206963,2019-MF02382,15세이상관람가,15
2339,20060046,2006-F050,15세관람가,15
2340,20123386,2013-MF00428,청소년관람불가,19
2341,20090823,2009-F423,청소년관람불가,19
2342,20060393,2009-F389,전체관람가,all
2343,20020261,2002-F280,12세관람가,12
2344,20150564,2016-MF01485,15세이상관람가,15
2345,20090852,2010-F20,15세이상관람가,15
2346,20124074,2012-F177,12세이상관람가,12
2347,20030055,2003-F097,전체관람가,all
2348,20158745,2016-MF00173 ,청소년관람불가,19
2349,20050316,2005-F278 ,15세관람가,15
2350,20136892,2013-MF00824 ,12세이상관람가,12
2351,20060234,2006-F256 ,18세관람가,19
2352,20060147,2006-F175,15세관람가,15
2353,20000018,2000-F133,18세관람가,19
2354,19980024,K98-142,18세 미만인 자는 관람할 수 없는 등급,19
2355,19950028,95-43,연소자관람불가,19
2356,19940025,94-322,연소자관람불가,19
2357,19930052,93-468,고등학생이상관람가,15
2358,19930016,93-204,고등학생이상관람가,15
2359,19930015,93-201,연소자관람불가,19
2360,19910112,91-424,중학생이상관람가,12
2361,19900095,90-257,연소자관람불가,19
2362,19750078,,12세이상관람가,12
2363,20081617,2009-F161,12세이상관람가,12
2364,20101066,2010-F439,15세이상관람가,15
2365,20050220,2005-F212,18세관람가,19
2366,19830078,6197,연소자관람불가,19
2367,20030002,2003-F004,15세관람가,15
2368,20020239,2002-F351,15세관람가,15
2369,20112810,,15세이상관람가,15
2370,20010016,2001-F211,18세관람가,19
2371,20141114,2014-MF00917 ,12세이상관람가,12
2372,19860125,,연소자관람가,all
2373,20100050,2010-F139,15세이상관람가,15
2374,20040614,2004-F213,15세관람가,15
2375,20198429,2020-MF02517,15세이상관람가,15
2376,20163041,2016-MF01220,15세이상관람가,15
2377,20141028,2014-MF00986,전체관람가,all
2378,20126010,2012-F472,12세이상관람가,12
2379,20154881,2016-MF01090 ,15세이상관람가,15
2380,20100073,2010-F41,청소년관람불가,19
2381,20119516,2011-F616,청소년관람불가,19
2382,20040510,2003-F258,15세관람가,15
2383,20137546,2013-MF00964 ,15세이상관람가,15
2384,20040688,2004-F275,15세관람가,15
2385,20156553,2015-MF01122 ,15세이상관람가,15
2386,20009183,2000-F143,15세관람가,15
2387,20060014,2005-F357,15세관람가,15
2388,20125431,2012-F390,12세이상관람가,12
2389,19890039,89-211,연소자관람가,all
2390,20181206,2021-MF00237,전체관람가,all
2391,20050288,2005-F296,12세관람가,12
2392,20125231,2013-MF00561 ,청소년관람불가,19
2393,20155382,2018-MF00565,15세이상관람가,15
2394,20070640,2007-F507,15세이상관람가,15
2395,20030117,2003-F201,18세관람가,19
2396,20000016,2000-F113,18세관람가,19
2397,20158725,2015-MF00613 ,청소년관람불가,19
2398,20090895,2009-F459,15세이상관람가,15
2399,20010052,2001-F354,18세관람가,19
2400,20178180,2018-MF01705,15세이상관람가,15
2401,20030098,2003-F176,전체관람가,all
2402,20010023,2001-F206,18세관람가,19
2403,20070022,2006-F388,12세이상관람가,12
2404,20100034,2010-F39,청소년관람불가,19
2405,20050245,2005-F251 ,15세관람가,15
2406,20020240,2002-F252,15세관람가,15
2407,20010064,2001-F293,18세관람가,19
2408,20126507,2012-F824,청소년관람불가,19
2409,19750076,,청소년관람불가,19
2410,20081682,2008-F451,12세이상관람가,12
2411,19840048,6233,연소자관람불가,19
2412,20072687,2007-F545,15세이상관람가,15
2413,20050055,2005-F040,15세관람가,15
2414,20010031,2001-F117,18세관람가,19
2415,20169284,2019-MF02282,15세이상관람가,15
2416,20172244,2018-MF00388,15세이상관람가,15
2417,20101113,2010-F458 ,15세이상관람가,15
2418,20070099,2007-F098,12세이상관람가,12
2419,20060214,2006-F229 ,전체관람가,all
2420,20030152,2003F277,15세관람가,15
2421,20030132,2003-F223,15세관람가,15
2422,20010034,2001-F123,18세관람가,19
2423,19990055,99-F198,18세관람가,19
2424,19980036,K98-4,15세 미만인 자는 관람할 수 없는 등급 ,15
2425,19970029,97-232,연소자관람불가,19
2426,19950008,95-220,연소자관람불가,19
2427,19930025,93-43,중학생이상관람가,12
2428,19840040,,국민학생관람불가,12
2429,20101191,2011-F359,청소년관람불가,19
2430,20148929,2014-MF00613 ,청소년관람불가,19
2431,20040593,2004-F214,15세관람가,15
2432,20070556,2007-F459,전체관람가,all
2433,20189803,2019-MF00374,12세이상관람가,12
2434,19738018,,전체관람가,all
2435,20119720,2011-F98,15세이상관람가,15
2436,20090315,2009-F119,청소년관람불가,19
2437,20119588,2011-F76,15세이상관람가,15
2438,20060407,2006-F420,12세이상관람가,12
2439,20040589,2004-F150,15세관람가,15
2440,19990076,99-114,15세 미만인 자는 관람할 수 없는 등급 ,15
2441,19980027,K98-171,15세 미만인 자는 관람할 수 없는 등급 ,15
2442,19970053,97-46,연소자관람불가,19
2443,19960044,96-128,연소자관람불가,19
2444,19920026,92-411,연소자관람불가,19
2445,20191682,2019-MF02449,전체관람가,all
2446,20183041,2019-MF01548,청소년관람불가,19
2447,19870080,87-183,미성년자관람불가,19
2448,20147088,2013-MF00897 ,청소년관람불가,19
2449,20020043,2002-F325,15세관람가,15
2450,19960018,96-335,고등학생이상관람가,15
2451,19950044,95-394,고등학생이상관람가,15
2452,20108158,,,all
2453,20127589,2013-MF00010,15세이상관람가,15
2454,20010053,2001-F356,18세관람가,19
2455,20113951,2011-F757,12세이상관람가,12
2456,20080677,2008-F325,12세이상관람가,12
2457,20081394,2008-F294,15세이상관람가,15
2458,19980023,K98-140,15세 미만인 자는 관람할 수 없는 등급 ,15
2459,19900019,90-55,연소자관람불가,19
2460,19880010,88-32,연소자관람불가,19
2461,20174301,2017-MF01819,15세이상관람가,15
2462,20060088,2006-F093,12세관람가,12
2463,20090143,89-385,연소자관람가,all
2464,20120105,2013-F96,청소년관람불가,19
2465,20183132,2019-MF00128,15세이상관람가,15
2466,20132800,2014-MF00375 ,12세이상관람가,12
2467,19900023,90-59,연소자관람불가,19
2468,20100299,2010-F418 ,12세이상관람가,12
2469,20090802,2009-F403,전체관람가,all
2470,20030397,2003-F309,15세관람가,15
2471,20030092,2003-F173,15세관람가,15
2472,20179163,2017-MF02010,15세이상관람가,15
2473,20110607,2011-F286,12세이상관람가,12
2474,20196750,2020-MF02288 ,전체관람가,all
2475,20119769,2011-F99,12세이상관람가,12
2476,19980013,K98-259,15세 미만인 자는 관람할 수 없는 등급 ,15
2477,20040567,2004-F172,15세관람가,15
2478,20130243,2013-MF00481 ,청소년관람불가,19
2479,20060273,2006-F236,15세관람가,15
2480,20050305,2005-F300 ,12세관람가,12
2481,20080313,2008-F88,15세이상관람가,15
2482,20020193,2002-F175,12세관람가,12
2483,20155223,2016-MF01800,15세이상관람가,15
2484,20173383,2019-MF00850,12세이상관람가,12
2485,20183384,2018-MF00799,12세이상관람가,12
2486,20070608,2007-F470,청소년관람불가,19
2487,20140191,2015-MF00407 ,청소년관람불가,19
2488,20125343,2013-MF00804,청소년관람불가,19
2489,20111027,2012-F385,청소년관람불가,19
2490,20111399,2011-F561,15세이상관람가,15
2491,20124064,2012-F297,청소년관람불가,19
2492,20060208,2006-F228 ,15세관람가,15
2493,20030086,2003-F148,18세관람가,19
2494,20127108,2012-F401,전체관람가,all
2495,20050180,2005-F187,12세관람가,12
2496,20101035,2010-F388 ,청소년관람불가,19
2497,20132807,2013-MF00662 ,12세이상관람가,12
2498,20100315,2010-F137,15세이상관람가,15
2499,20080398,2009-F364,청소년관람불가,19
2500,20174203,2018-MF00686,15세이상관람가,15
2501,20122781,2014-MF00054 ,청소년관람불가,19
2502,20050227,2005-F184,12세관람가,12
2503,20040752,2004-F326,15세관람가,15
2504,19940046,94-207 ,연소자관람불가,19
2505,20100379,2010-F273,전체관람가,all
2506,20101040,2010-F419,15세이상관람가,15
2507,20101109,2010-F455 ,청소년관람불가,19
2508,20100181,2010-F151,12세이상관람가,12
2509,20030123,2003-F146,12세관람가,12
2510,19950017,95-167,고등학생이상관람가,15
2511,19940062,94-5,고등학생이상관람가,15
2512,19920014,92-445,연소자관람불가,19
2513,19920082,92-76,연소자관람불가,19
2514,19900068,90-343,연소자관람불가,19
2515,19890008,89-23,연소자관람불가,19
2516,19780050,,12세이상관람가,12
2517,19880012,88-23,연소자관람불가,19
2518,19850047,6269,연소자관람불가,19
2519,19980037,K98-17,모든 관람객이 관람할 수 있는 등급,all
2520,19820075,,연소자관람불가,19
2521,19790002,,미성년자관람불가,19
2522,20070610,2007-F487,15세이상관람가,15
2523,19910089,91-256,연소자관람불가,19
2524,20183745,2018-MF02189,전체관람가,all
2525,20187682,2018-MF01333,전체관람가,all
2526,20174846,2017-MF01763,전체관람가,all
2527,20141598,2015-MF01141 ,15세이상관람가,15
2528,20156807,2015-MF01490 ,전체관람가,all
2529,20100063,2010-F53,전체관람가,all
2530,20040739,2004-F330,15세관람가,15
2531,20168668,2017-MF00341,전체관람가,all
2532,20165961,2016-MF00955 ,전체관람가,all
2533,20173061,2017-MF00525,전체관람가,all
2534,20148743,2014-MF00229 ,전체관람가,all
2535,19970040,97-137 ,중학생이상관람가,12
2536,19920028,92-326,고등학생이상관람가,15
2537,19910069,91-359,중학생이상관람가,12
2538,19910039,91-46,연소자관람불가,19
2539,19900069,90-315 ,연소자관람불가,19
2540,19860054,86-131,연소자관람불가,19
2541,20060181,2006-F038,12세관람가,12
2542,19850071,6349,연소자관람불가,19
2543,19830087,,연소자관람불가,19
2544,20070484,5996,국민학생관람불가,12
2545,19809031,5964,국민학생관람불가,12
2546,19800039,5881,국민학생관람불가,12
2547,19800027,,연소자관람불가,19
2548,19800043,,국민학생관람불가,12
2549,19790067,,국민학생관람불가,12
2550,19790063,,국민학생관람불가,12
2551,19790053,,국민학생관람불가,12
2552,19790045,,국민학생관람불가,12
2553,19780039,,전체관람가,all
2554,19780021,,12세이상관람가,12
2555,19780007,,전체관람가,all
2556,19770060,,12세이상관람가,12
2557,20090758,,전체관람가,all
2558,19760019,,12세이상관람가,12
2559,19830053,6157,국민학생관람불가,12
2560,19750023,,12세이상관람가,12
2561,19750100,,12세이상관람가,12
2562,19750021,,12세이상관람가,12
2563,19750020,,12세이상관람가,12
2564,19750052,,15세이상관람가,15
2565,19740079,,15세이상관람가,15
2566,19740076,,15세이상관람가,15
2567,19740031,,12세이상관람가,12
2568,20112632,2011-F566,청소년관람불가,19
2569,20120111,2016-MF01979,15세이상관람가,15
2570,20150453,2015-MF01370 ,12세이상관람가,12
2571,20153922,방제3636호,전체관람가,all
2572,20070185,2007-F078,전체관람가,all
2573,20070151,2007-F139,15세이상관람가,15
2574,20060220,2006-F223,12세관람가,12
2575,20020273,2002-F298,15세관람가,15
2576,20081661,2009-F58,12세이상관람가,12
2577,20126008,2013-MF00158,청소년관람불가,19
2578,19820058,6096,연소자관람불가,19
2579,20150301,2015-MF00764 ,청소년관람불가,19
2580,20050236,2005-F226,18세관람가,19
2581,20101232,2011-F20,15세이상관람가,15
2582,20010008,2001-F295,전체관람가,all
2583,19860058,86-153,연소자관람불가,19
2584,20111774,2012-F146,15세이상관람가,15
2585,20020063,2002-F015,12세관람가,12
2586,20000040,2000-F301,15세관람가,15
2587,19960004,96-449,연소자관람불가,19
2588,20060242,2006-F230,18세관람가,19
2589,19890079,89-20,연소자관람불가,19
2590,20207254,2020-MF00546,12세이상관람가,12
2591,20050349,2005-F368,18세관람가,19
2592,20050190,2005-F198,15세관람가,15
2593,20040738,2004-F335,18세관람가,19
2594,20050111,2003-F145,18세관람가,19
2595,20198597,2019-MF00497,전체관람가,all
2596,20133803,2014-MF01208 ,12세이상관람가,12
2597,20177365,2018-MF01261,15세이상관람가,15
2598,20112781,2011-F741,15세이상관람가,15
2599,20120103,2013-MF00259,청소년관람불가,19
2600,20127627,2012-F276,청소년관람불가,19
2601,20090844,2009-F431,청소년관람불가,19
2602,19930018,93-205,연소자관람불가,19
2603,19920050,92-177,연소자관람불가,19
2604,19900077,90-307 ,연소자관람불가,19
2605,19880054,88-272,연소자관람불가,19
2606,19830094,,국민학생관람불가,12
2607,19830084,6177,국민학생관람불가,12
2608,20164981,2017-MF00444,청소년관람불가,19
2609,20090556,2009-F337,전체관람가,all
2610,20020044,2002-F335,전체관람가,all
2611,20177845,2017-MF01904,청소년관람불가,19
2612,20134233,2013-MF00817 ,청소년관람불가,19
2613,19780009,,청소년관람불가,19
2614,20174164,2017-MF00577,청소년관람불가,19
2615,20100044,2010-F154,청소년관람불가,19
2616,20130241,2013-MF00507 ,청소년관람불가,19
2617,20144422,2015-MF01442 ,15세이상관람가,15
2618,20030151,2003-F281,18세관람가,19
2619,20010019,2001-F227,18세관람가,19
2620,20000002,2000-F207,18세관람가,19
2621,19960060,96-52 ,고등학생이상관람가,15
2622,20040609,2003-F288,12세관람가,12
2623,20125886,2012-F21,15세이상관람가,15
2624,20110254,2011-F319,청소년관람불가,19
2625,20119997,2012-F460,청소년관람불가,19
2626,20101048,2010-F73,15세이상관람가,15
2627,20020272,2002-F296,18세관람가,19
2628,20153307,2015-MF01332 ,12세이상관람가,12
2629,20080470,2008-F161,청소년관람불가,19
2630,20060356,2006-F362,12세이상관람가,12
2631,20010060,2001-F224,18세관람가,19
2632,20110184,2010-F495,전체관람가,all
2633,20080257,2008-F118,청소년관람불가,19
2634,20050303,2005-F306,15세관람가,15
2635,19930098,93-63,고등학생이상관람가,15
2636,20090783,2010-F475 ,15세이상관람가,15
2637,20124381,2012-F97,15세이상관람가,15
2638,20030107,2003-F198,15세관람가,15
2639,19730096,,청소년관람불가,19
2640,19860074,86-128,연소자관람불가,19
2641,20090527,2009-F319,12세이상관람가,12
2642,20100584,2011-F408,15세이상관람가,15
2643,20070098,2007-F115,15세이상관람가,15
2644,20070206,2007-F192,청소년관람불가,19
2645,20188121,2019-MF02241,12세이상관람가,12
2646,19830066,,연소자관람불가,19
2647,20100180,2010-F120,청소년관람불가,19
2648,20050009,2005-F04,18세관람가,19
2649,20192764,2020-MF01987,12세이상관람가,12
2650,19910032,91-88,연소자관람불가,19
2651,19760106,,12세이상관람가,12
2652,20194715,2020-MF00377 ,전체관람가,all
2653,20070054,2007-F092,전체관람가,all
2654,20030126,2003-F193,15세관람가,15
2655,20158198,2015-MF01296,청소년관람불가,19
2656,20101149,2010-F478 ,청소년관람불가,19
2657,20060265,2006-F265,15세관람가,15
2658,20070291,2008-F97,15세이상관람가,15
2659,19860085,86-185,국민학생관람불가,12
2660,20162140,2019-MF01367,12세이상관람가,12
2661,19930046,93-409,연소자관람불가,19
2662,19930024,93-98,연소자관람불가,19
2663,20100363,2010-F250,12세이상관람가,12
2664,19920035,92-375,연소자관람불가,19
2665,19910017,91-85,연소자관람불가,19
2666,19550039,,,all
2667,20112753,,,all
2668,19910085,91-298,연소자관람불가,19
2669,19890031,89-120,연소자관람가,all
2670,19860084,86-185,국민학생관람불가,12
2671,19860079,86-175,연소자관람불가,19
2672,19850063,85-50,국민학생관람불가,12
2673,19830077,,연소자관람가,all
2674,19830067,6189,국민학생관람불가,12
2675,19789013,,미성년자관람가,all
2676,19780038,,12세이상관람가,12
2677,19789039,,12세이상관람가,12
2678,19770042,,12세이상관람가,12
2679,19779038,,12세이상관람가,12
2680,19770039,,12세이상관람가,12
2681,19770036,,12세이상관람가,12
2682,19770034,,12세이상관람가,12
2683,19770011,,12세이상관람가,12
2684,19770024,,12세이상관람가,12
2685,19770021,,12세이상관람가,12
2686,19760004,,전체관람가,all
2687,20159627,2016-MF00472 ,15세이상관람가,15
2688,20189647,2019-MF01400,전체관람가,all
2689,20112208,2011-F585,12세이상관람가,12
2690,20182279,2018-MF01430,전체관람가,all
2691,20112019,2012-F263,12세이상관람가,12
2692,20116048,2011-F699,청소년관람불가,19
2693,20050282,2005-F279 ,18세관람가,19
2694,19990047,99-093,12세 미만인 자는 관람할 수 없는 등급,12
