keywordId,movieId
2369 ,471 
2374 ,888 
2374 ,8346 
2375 ,318 
2375 ,541 
2375 ,641 
2375 ,8008 
2375 ,14205 
2376 ,47886 
2376 ,84520 
2381 ,6557 
2382 ,1245 
2382 ,27970 
2383 ,366696 
2386 ,2977 
2389 ,11788 
2389 ,13523 
2389 ,17768 
2389 ,18392 
2389 ,27458 
2389 ,40772 
2392 ,1883 
2392 ,4887 
2393 ,888 
2393 ,11456 
2393 ,14922 
2393 ,46190 
2393 ,83860 
2394 ,482 
2394 ,6417 
2394 ,13185 
2394 ,25066 
2394 ,342786 
2398 ,85548 
2398 ,92060 
2398 ,273248 
2400 ,819 
2400 ,43920 
2401 ,26964 
2401 ,258230 
2404 ,381 
2405 ,381 
2406 ,381 
2407 ,178 
2407 ,381 
2407 ,10144 
2407 ,44672 
2407 ,59678 
2411 ,483 
2411 ,820 
2411 ,2033 
2411 ,9913 
2411 ,9953 
2411 ,33314 
2411 ,75656 
2412 ,67866 
2412 ,246741 
2415 ,30027 
2422 ,11446 
2426 ,44695 
2428 ,423 
2428 ,4816 
2428 ,49500 
2430 ,423 
2431 ,423 
2433 ,423 
2434 ,423 
2435 ,423 
2436 ,423 
2438 ,103413 
2439 ,883 
2444 ,914 
2448 ,17689 
2449 ,11223 
2449 ,289191 
2451 ,20028 
2458 ,10774 
2463 ,14328 
2468 ,10994 
2470 ,12179 
2470 ,47559 
2471 ,11788 
2472 ,26750 
2480 ,901 
2483 ,1803 
2483 ,1813 
2483 ,5237 
2483 ,5896 
2483 ,8413 
2483 ,9584 
2483 ,9769 
2483 ,9962 
2483 ,10774 
2483 ,11027 
2483 ,11300 
2483 ,11942 
2483 ,13523 
2483 ,14147 
2483 ,14215 
2483 ,14365 
2483 ,14643 
2483 ,14673 
2483 ,14922 
2483 ,15705 
2483 ,16980 
2483 ,18392 
2483 ,18555 
2483 ,18586 
2483 ,21430 
2483 ,21950 
2483 ,22023 
2483 ,23122 
2483 ,23857 
2483 ,23941 
2483 ,24273 
2483 ,24909 
2483 ,26011 
2483 ,26725 
2483 ,26774 
2483 ,27323 
2483 ,27439 
2483 ,27444 
2483 ,28170 
2483 ,28652 
2483 ,28774 
2483 ,29794 
2483 ,30876 
2483 ,30877 
2483 ,34023 
2483 ,34223 
2483 ,36224 
2483 ,36349 
2483 ,36826 
2483 ,39775 
2483 ,40028 
2483 ,40060 
2483 ,40345 
2483 ,40772 
2483 ,40952 
2483 ,41128 
2483 ,41796 
2483 ,43727 
2483 ,44672 
2483 ,45145 
2483 ,47886 
2483 ,49981 
2483 ,59181 
2483 ,59726 
2483 ,61644 
2483 ,63945 
2483 ,66881 
2483 ,77889 
2483 ,83802 
2483 ,85672 
2483 ,87734 
2483 ,88338 
2483 ,90590 
2483 ,100274 
2483 ,107319 
2483 ,109099 
2483 ,110692 
2483 ,112058 
2483 ,123109 
2483 ,128866 
2483 ,152599 
2483 ,166680 
2483 ,260928 
2483 ,267480 
2483 ,285840 
2483 ,288154 
2483 ,355598 
2483 ,362409 
2483 ,408439 
2486 ,396 
2486 ,27841 
2486 ,41282 
2486 ,116711 
2488 ,501 
2492 ,475 
2492 ,10569 
2492 ,28115 
2492 ,29477 
2492 ,31283 
2492 ,46184 
2492 ,338766 
2492 ,429200 
2493 ,475 
2493 ,27074 
2494 ,10316 
2494 ,25167 
2495 ,18539 
2496 ,475 
2496 ,5122 
2496 ,77444 
2499 ,10395 
2501 ,687 
2501 ,11615 
2504 ,16442 
2504 ,19740 
2504 ,25143 
2504 ,109970 
2504 ,120837 
2504 ,130134 
2504 ,183932 
2504 ,297762 
2510 ,11385 
2516 ,1377 
2519 ,397 
2522 ,501 
2522 ,30641 
2522 ,244316 
2524 ,501 
2526 ,501 
2526 ,9073 
2526 ,66125 
2526 ,381289 
2527 ,501 
2527 ,28118 
2528 ,502 
2528 ,12123 
2531 ,502 
2532 ,502 
2532 ,9331 
2532 ,33851 
2533 ,502 
2533 ,660 
2533 ,11884 
2534 ,502 
2534 ,667 
2534 ,714 
2534 ,2661 
2534 ,10590 
2535 ,502 
2538 ,687 
2539 ,18555 
2539 ,96382 
2539 ,126816 
2544 ,11446 
2546 ,3484 
2546 ,34583 
2546 ,41073 
2546 ,195796 
2547 ,506 
2547 ,546 
2548 ,506 
2552 ,10163 
2554 ,321 
2559 ,509 
2559 ,6984 
2560 ,509 
2560 ,40161 
2560 ,47912 
2560 ,48838 
2562 ,508 
2562 ,509 
2564 ,509 
2564 ,541 
2564 ,11603 
2564 ,54013 
2564 ,241258 
2564 ,429200 
2565 ,509 
2565 ,10320 
2565 ,18557 
2566 ,509 
2566 ,5333 
2568 ,508 
2568 ,352890 
2569 ,508 
2570 ,508 
2570 ,11401 
2570 ,121147 
2570 ,256924 
2571 ,508 
2571 ,837 
2571 ,11374 
2571 ,11450 
2571 ,29444 
2571 ,303858 
2573 ,508 
2574 ,10972 
2580 ,551 
2580 ,10488 
2580 ,14372 
2580 ,20416 
2580 ,109262 
2583 ,17814 
2583 ,34650 
2583 ,40952 
2583 ,100063 
2587 ,396 
2587 ,1730 
2587 ,2698 
2587 ,4932 
2587 ,6687 
2587 ,10531 
2587 ,12088 
2587 ,29982 
2587 ,182756 
2587 ,239519 
2587 ,286521 
2588 ,3079 
2588 ,3509 
2588 ,11591 
2588 ,29570 
2588 ,38987 
2588 ,127505 
2591 ,253 
2591 ,33228 
2591 ,40060 
2594 ,16279 
2597 ,1842 
2597 ,40146 
2597 ,43753 
2597 ,124470 
2597 ,185460 
2598 ,5052 
2598 ,9451 
2598 ,9770 
2598 ,27243 
2598 ,288290 
2599 ,397 
2604 ,14105 
2604 ,54013 
2604 ,66113 
2606 ,914 
2606 ,4012 
2606 ,17021 
2606 ,280030 
2606 ,283146 
2609 ,339065 
2613 ,770 
2618 ,13107 
2618 ,30973 
2618 ,339984 
2619 ,541 
2619 ,1594 
2619 ,10117 
2620 ,47882 
2624 ,52270 
2624 ,55261 
2626 ,27770 
2626 ,174650 
2626 ,241258 
2626 ,262871 
2629 ,9959 
2635 ,524 
2635 ,1694 
2635 ,9905 
2635 ,14205 
2635 ,51054 
2635 ,55044 
2635 ,274820 
2636 ,6575 
2636 ,15392 
2636 ,25862 
2637 ,45756 
2643 ,343 
2646 ,5804 
2650 ,10610 
2652 ,423 
2652 ,1245 
2652 ,10105 
2652 ,16220 
2652 ,21735 
2652 ,22584 
2652 ,26680 
2652 ,28426 
2652 ,35919 
2652 ,36583 
2652 ,38652 
2652 ,43307 
2652 ,43779 
2652 ,46787 
2652 ,47155 
2652 ,48127 
2652 ,58760 
2652 ,89995 
2652 ,102155 
2652 ,106017 
2652 ,109008 
2652 ,110525 
2652 ,165300 
2652 ,177790 
2652 ,210734 
2652 ,258236 
2652 ,290825 
2652 ,407518 
2654 ,8008 
2656 ,26504 
2656 ,53418 
2656 ,118943 
2658 ,2891 
2658 ,32932 
2658 ,40041 
2658 ,211088 
2658 ,246741 
2658 ,323373 
2660 ,37514 
2660 ,274479 
2669 ,504 
2669 ,546 
2669 ,2637 
2669 ,9451 
2669 ,9962 
2669 ,21583 
2669 ,23382 
2669 ,80318 
2669 ,123109 
2669 ,185460 
2669 ,210047 
2669 ,242076 
2669 ,245703 
2669 ,257444 
2671 ,253 
2671 ,641 
2671 ,14195 
2671 ,14205 
2671 ,18072 
2671 ,37942 
2671 ,59833 
2671 ,244580 
2671 ,313922 
2671 ,346570 
2672 ,506 
2673 ,506 
2673 ,966 
2673 ,2055 
2673 ,11175 
2673 ,20238 
2673 ,28448 
2673 ,43438 
2673 ,105528 
2673 ,127798 
2673 ,191322 
2675 ,506 
2675 ,63945 
2676 ,506 
2676 ,560 
2676 ,23382 
2676 ,43779 
2676 ,254191 
2676 ,259292 
2677 ,351242 
2679 ,10563 
2679 ,32558 
2679 ,43003 
2679 ,45608 
2679 ,86820 
2679 ,118534 
2679 ,130424 
2679 ,173891 
2679 ,258230 
2679 ,278772 
2679 ,280922 
2679 ,401104 
2682 ,875 
2682 ,3766 
2682 ,42678 
2682 ,166643 
2683 ,10563 
2686 ,4566 
2687 ,859 
2687 ,28293 
2689 ,127505 
2692 ,343 
2692 ,859 
2692 ,1404 
2692 ,29047 
2692 ,410117 
2694 ,541 
2695 ,541 
2695 ,875 
2695 ,4460 
2695 ,10170 
2695 ,363479 
2696 ,541 
2696 ,48392 
2699 ,506 
2699 ,11453 
2699 ,11775 
2702 ,750 
2702 ,9687 
2702 ,10478 
2702 ,52279 
2702 ,210092 
2706 ,39210 
2708 ,400 
2708 ,483 
2708 ,682 
2708 ,1538 
2708 ,2252 
2708 ,4816 
2708 ,4968 
2708 ,5333 
2708 ,11775 
2708 ,11966 
2708 ,17689 
2708 ,23941 
2708 ,26225 
2708 ,27331 
2708 ,31713 
2708 ,35919 
2708 ,51136 
2708 ,118737 
2708 ,130948 
2708 ,171363 
2708 ,245891 
2708 ,249070 
2709 ,483 
2710 ,483 
2710 ,13179 
2710 ,16220 
2711 ,698 
2725 ,605 
2726 ,546 
2726 ,687 
2726 ,2892 
2726 ,8843 
2726 ,12220 
2726 ,340837 
2727 ,546 
2733 ,707 
2733 ,9884 
2733 ,139567 
2735 ,59726 
2736 ,707 
2749 ,506 
2751 ,5122 
2751 ,11157 
2751 ,11215 
2752 ,1712 
2752 ,5917 
2752 ,11966 
2752 ,15264 
2752 ,22606 
2752 ,28894 
2752 ,43319 
2752 ,173634 
2754 ,241 
2754 ,2355 
2754 ,27585 
2754 ,73492 
2754 ,355598 
2755 ,2977 
2766 ,9306 
2766 ,10496 
2766 ,11071 
2766 ,29343 
2766 ,40219 
2766 ,77889 
2766 ,84719 
2766 ,98566 
2769 ,11607 
2770 ,667 
2771 ,36489 
2771 ,74604 
2776 ,2143 
2776 ,18477 
2776 ,44750 
2778 ,253287 
2779 ,901 
2784 ,688 
2784 ,7351 
2784 ,11109 
2792 ,899 
2792 ,10117 
2792 ,111744 
2792 ,178607 
2792 ,184741 
2793 ,1730 
2793 ,6984 
2793 ,10873 
2793 ,15086 
2793 ,30870 
2793 ,36606 
2793 ,70862 
2793 ,112336 
2795 ,23691 
2795 ,68427 
2796 ,687 
2797 ,8346 
2797 ,42735 
2799 ,506 
2799 ,551 
2799 ,10488 
2800 ,506 
2800 ,10972 
2800 ,12220 
2800 ,17885 
2800 ,26162 
2800 ,56942 
2800 ,63945 
2800 ,277662 
2801 ,59 
2801 ,506 
2801 ,4926 
2801 ,25941 
2801 ,26761 
2804 ,1803 
2804 ,13300 
2804 ,16550 
2804 ,22910 
2804 ,23122 
2804 ,29343 
2804 ,31258 
2804 ,40345 
2804 ,70862 
2804 ,85672 
2804 ,90590 
2804 ,95565 
2804 ,288154 
2805 ,2383 
2805 ,26560 
2808 ,2252 
2812 ,605 
2812 ,710 
2812 ,201088 
2815 ,13107 
2815 ,15423 
2815 ,26725 
2819 ,11855 
2820 ,65599 
2831 ,967 
2831 ,21974 
2831 ,38027 
2831 ,68427 
2831 ,87788 
2831 ,407806 
2833 ,560 
2833 ,36947 
2834 ,560 
2834 ,5595 
2834 ,29917 
2835 ,560 
2841 ,560 
2842 ,560 
2843 ,506 
2845 ,551 
2846 ,431 
2847 ,431 
2847 ,16042 
2848 ,287689 
2849 ,605 
2849 ,5804 
2849 ,9059 
2849 ,9913 
2849 ,53418 
2849 ,97936 
2850 ,751 
2857 ,2989 
2857 ,11360 
2857 ,11385 
2857 ,42991 
2857 ,111317 
2858 ,1448 
2858 ,10823 
2858 ,26774 
2858 ,187422 
2859 ,36530 
2861 ,11855 
2863 ,8696 
2863 ,9874 
2863 ,30778 
2863 ,75555 
2864 ,7351 
2864 ,9729 
2864 ,17021 
2864 ,52067 
2864 ,210092 
2864 ,267457 
2866 ,3509 
2866 ,435041 
2872 ,17136 
2874 ,10802 
2875 ,4344 
2881 ,1874 
2881 ,1883 
2881 ,8847 
2883 ,62213 
2883 ,87516 
2883 ,264644 
2884 ,56942 
2884 ,83473 
2885 ,687 
2885 ,1874 
2885 ,1883 
2885 ,8847 
2885 ,28297 
2885 ,84496 
2887 ,1717 
2887 ,10163 
2887 ,11450 
2887 ,18222 
2887 ,27146 
2887 ,30361 
2887 ,43003 
2887 ,118536 
2887 ,321109 
2898 ,11589 
2900 ,5333 
2902 ,698 
2902 ,330459 
2903 ,914 
2903 ,21735 
2903 ,36947 
2903 ,282502 
2904 ,20701 
2904 ,29239 
2904 ,98116 
2905 ,55628 
2906 ,205584 
2908 ,9583 
2908 ,23691 
2908 ,75244 
2911 ,32716 
2912 ,94225 
2912 ,426903 
2913 ,2252 
2913 ,10534 
2918 ,10869 
2919 ,12149 
2920 ,15261 
2920 ,22681 
2920 ,32969 
2920 ,46578 
2920 ,54396 
2944 ,1712 
2944 ,11000 
2944 ,12629 
2944 ,13251 
2944 ,17365 
2944 ,376290 
2946 ,26750 
2946 ,37315 
2952 ,9099 
2952 ,10684 
2952 ,14439 
2954 ,714 
2954 ,11450 
2956 ,9967 
2956 ,33258 
2956 ,55149 
2957 ,820 
2957 ,9967 
2957 ,10590 
2957 ,14439 
2957 ,22377 
2957 ,110692 
2957 ,189696 
2964 ,605 
2964 ,2125 
2964 ,2134 
2964 ,2977 
2964 ,3509 
2964 ,4296 
2964 ,8452 
2964 ,9381 
2964 ,9755 
2964 ,10134 
2964 ,12088 
2964 ,13189 
2964 ,17009 
2964 ,21356 
2964 ,25763 
2964 ,73247 
2964 ,107319 
2964 ,269173 
2964 ,269246 
2964 ,377264 
2968 ,3484 
2968 ,9905 
2968 ,12149 
2971 ,77889 
2971 ,253235 
2974 ,2428 
2974 ,9059 
2974 ,16209 
2974 ,16487 
2974 ,30973 
2974 ,54013 
2974 ,238067 
2974 ,332356 
2981 ,268321 
2983 ,859 
2983 ,20539 
2983 ,22681 
2984 ,2160 
2985 ,251783 
2987 ,23196 
2987 ,342786 
2988 ,2661 
2988 ,65055 
2988 ,118957 
2992 ,599 
2992 ,2438 
2993 ,579 
2993 ,10633 
3002 ,2760 
3010 ,142 
3010 ,10279 
3012 ,237 
3012 ,687 
3012 ,757 
3012 ,819 
3012 ,1938 
3012 ,11329 
3012 ,11851 
3012 ,29617 
3012 ,68197 
3014 ,30195 
3015 ,14817 
3015 ,82424 
3016 ,11078 
3017 ,25862 
3019 ,883 
3020 ,17 
3020 ,34651 
3024 ,10907 
3026 ,50698 
3026 ,127369 
3030 ,4887 
3030 ,5237 
3030 ,8413 
3030 ,10320 
3030 ,11360 
3030 ,11498 
3030 ,14147 
3030 ,16032 
3030 ,26587 
3030 ,26761 
3030 ,29235 
3030 ,29854 
3030 ,29964 
3030 ,30870 
3030 ,35052 
3030 ,40368 
3030 ,41128 
3030 ,152599 
3030 ,181886 
3030 ,224950 
3030 ,258230 
3030 ,279606 
3030 ,301804 
3030 ,360784 
3032 ,11360 
3032 ,65599 
3034 ,30973 
3036 ,1813 
3036 ,1883 
3036 ,15651 
3036 ,24272 
3036 ,30973 
3036 ,42040 
3036 ,86834 
3036 ,245019 
3037 ,10661 
3038 ,10661 
3038 ,280030 
3039 ,10661 
3039 ,128104 
3045 ,1847 
3045 ,4816 
3045 ,4968 
3045 ,5333 
3045 ,9331 
3045 ,9452 
3045 ,9944 
3051 ,9770 
3051 ,18165 
3051 ,35957 
3051 ,165739 
3051 ,303858 
3058 ,8929 
3061 ,914 
3063 ,914 
3063 ,11248 
3063 ,102155 
3065 ,14703 
3065 ,291869 
3068 ,914 
3070 ,9331 
3070 ,9381 
3070 ,22910 
3070 ,46971 
3070 ,62001 
3070 ,95140 
3070 ,356334 
3071 ,10144 
3071 ,13945 
3071 ,61541 
3071 ,85876 
3072 ,11589 
3074 ,875 
3074 ,967 
3074 ,9331 
3075 ,667 
3077 ,10567 
3088 ,1717 
3088 ,1946 
3088 ,4968 
3088 ,9924 
3088 ,18710 
3089 ,25430 
3090 ,5177 
3090 ,5236 
3094 ,6970 
3094 ,10094 
3094 ,49225 
3094 ,66113 
3094 ,118957 
3094 ,301224 
3095 ,11343 
3096 ,318 
3096 ,2891 
3096 ,4641 
3096 ,4816 
3096 ,9953 
3096 ,22682 
3096 ,139589 
3096 ,219424 
3096 ,350505 
3098 ,138 
3098 ,9044 
3098 ,18256 
3098 ,22440 
3098 ,58218 
3098 ,321612 
3099 ,12724 
3099 ,14251 
3099 ,26774 
3099 ,78522 
3099 ,100671 
3124 ,43143 
3126 ,11071 
3130 ,11571 
3131 ,43002 
3133 ,138 
3133 ,1448 
3133 ,1547 
3133 ,7131 
3133 ,9755 
3133 ,11343 
3133 ,12484 
3133 ,16159 
3133 ,16209 
3133 ,18392 
3133 ,22440 
3133 ,23857 
3133 ,27381 
3133 ,31003 
3133 ,34223 
3133 ,34996 
3133 ,36421 
3133 ,40028 
3133 ,41402 
3133 ,46230 
3133 ,62213 
3133 ,73935 
3133 ,86889 
3133 ,119586 
3133 ,210947 
3133 ,246741 
3133 ,291865 
3133 ,456101 
3134 ,1554 
3134 ,1717 
3134 ,43753 
3134 ,65055 
3134 ,65550 
3134 ,216546 
3136 ,770 
3136 ,9913 
3136 ,62001 
3136 ,94182 
3136 ,203024 
3149 ,1051 
3149 ,8975 
3149 ,9826 
3151 ,27655 
3152 ,691 
3152 ,1815 
3152 ,9687 
3152 ,302150 
3170 ,883 
3177 ,58882 
3177 ,106635 
3179 ,660 
3180 ,579 
3180 ,10534 
3180 ,29919 
3181 ,14237 
3182 ,859 
3182 ,1813 
3182 ,5187 
3182 ,9769 
3182 ,10802 
3182 ,12310 
3182 ,14215 
3182 ,18392 
3182 ,18858 
3182 ,26914 
3182 ,31445 
3182 ,37247 
3182 ,41128 
3182 ,65364 
3182 ,97716 
3182 ,109099 
3182 ,251783 
3182 ,298026 
3183 ,5187 
3184 ,216546 
3185 ,253 
3185 ,700 
3185 ,1448 
3185 ,9396 
3185 ,14138 
3185 ,30876 
3185 ,336560 
3186 ,42218 
3186 ,82390 
3188 ,10661 
3190 ,5187 
3199 ,11360 
3199 ,284564 
3202 ,2990 
3202 ,7270 
3202 ,9277 
3202 ,12183 
3202 ,26657 
3202 ,26928 
3202 ,42756 
3202 ,43310 
3202 ,44463 
3202 ,203024 
3202 ,295507 
3203 ,10684 
3203 ,10785 
3203 ,11955 
3203 ,19606 
3203 ,26666 
3203 ,27331 
3203 ,33039 
3203 ,38432 
3203 ,43497 
3203 ,81110 
3203 ,423988 
3205 ,72984 
3205 ,75258 
3205 ,312831 
3205 ,321612 
3205 ,407655 
3207 ,109008 
3219 ,605 
3221 ,14457 
3222 ,605 
3223 ,605 
3225 ,605 
3230 ,5333 
3230 ,8372 
3230 ,9954 
3230 ,9989 
3230 ,14205 
3230 ,38087 
3230 ,43002 
3230 ,44869 
3230 ,137093 
3236 ,636 
3237 ,636 
3242 ,28448 
3242 ,34300 
3243 ,828 
3243 ,10785 
3243 ,63088 
3246 ,9381 
3246 ,9874 
3248 ,3681 
3248 ,11453 
3249 ,106070 
3256 ,172803 
3258 ,9889 
3259 ,22066 
3261 ,650 
3261 ,10598 
3262 ,52203 
3266 ,253 
3268 ,667 
3268 ,698 
3268 ,710 
3269 ,253 
3269 ,667 
3269 ,682 
3269 ,708 
3269 ,10170 
3271 ,660 
3271 ,667 
3271 ,681 
3271 ,207703 
3272 ,253 
3272 ,667 
3272 ,691 
3272 ,700 
3272 ,708 
3272 ,710 
3272 ,714 
3278 ,691 
3278 ,700 
3278 ,708 
3278 ,710 
3278 ,9057 
3278 ,12239 
3279 ,5183 
3282 ,9716 
3284 ,667 
3284 ,9826 
3284 ,109109 
3288 ,6589 
3288 ,12123 
3288 ,22076 
3289 ,667 
3289 ,682 
3289 ,691 
3289 ,707 
3289 ,708 
3289 ,309049 
3290 ,698 
3291 ,223497 
3292 ,8557 
3293 ,14286 
3296 ,1481 
3296 ,11777 
3297 ,9773 
3297 ,26964 
3298 ,837 
3298 ,1813 
3298 ,2637 
3298 ,5237 
3298 ,8413 
3298 ,13515 
3298 ,13856 
3298 ,26914 
3298 ,56428 
3298 ,157547 
3300 ,10489 
3301 ,22681 
3301 ,29917 
3302 ,19994 
3306 ,624 
3306 ,1956 
3306 ,9584 
3306 ,113148 
3306 ,123109 
3307 ,5237 
3307 ,36751 
3307 ,44510 
3307 ,203072 
3307 ,322614 
3307 ,365566 
3312 ,660 
3312 ,691 
3312 ,2160 
3312 ,106747 
3321 ,2355 
3330 ,1498 
3335 ,2662 
3335 ,9716 
3335 ,9976 
3335 ,28774 
3335 ,138038 
3335 ,363889 
3338 ,6589 
3338 ,11966 
3338 ,12447 
3338 ,29193 
3338 ,31535 
3339 ,286789 
3342 ,3766 
3342 ,35080 
3342 ,121003 
3342 ,179066 
3343 ,660 
3344 ,2977 
3344 ,26042 
3344 ,29835 
3344 ,354285 
3345 ,660 
3345 ,333354 
3346 ,667 
3347 ,667 
3347 ,10488 
3347 ,11571 
3347 ,32932 
3347 ,35663 
3347 ,47942 
3352 ,258230 
3352 ,312831 
3352 ,351211 
3355 ,233423 
3356 ,11371 
3356 ,148327 
3358 ,14604 
3358 ,16372 
3358 ,16373 
3358 ,28377 
3358 ,52702 
3358 ,53950 
3358 ,71945 
3358 ,91586 
3358 ,124042 
3358 ,166271 
3358 ,193603 
3358 ,234212 
3358 ,245627 
3358 ,257345 
3358 ,314065 
3358 ,326247 
3358 ,359255 
3363 ,9889 
3363 ,11498 
3363 ,11839 
3363 ,14237 
3363 ,19936 
3363 ,23506 
3363 ,28774 
3363 ,29318 
3363 ,43045 
3365 ,37921 
3371 ,145066 
3373 ,1091 
3373 ,40642 
3373 ,81294 
3373 ,287903 
3376 ,681 
3376 ,710 
3376 ,4421 
3376 ,222936 
3379 ,43388 
3385 ,8413 
3386 ,10690 
3388 ,365942 
3391 ,253 
3391 ,1051 
3391 ,13409 
3391 ,15073 
3391 ,22023 
3392 ,253 
3392 ,9913 
3392 ,12715 
3392 ,29126 
3392 ,31385 
3392 ,33314 
3392 ,38783 
3392 ,52803 
3393 ,253 
3394 ,4887 
3398 ,11458 
3398 ,12183 
3400 ,20416 
3400 ,24683 
3401 ,12473 
3412 ,15310 
3417 ,157336 
3419 ,169158 
3423 ,10875 
3423 ,156339 
3428 ,641 
3428 ,77950 
3428 ,168259 
3429 ,641 
3430 ,25955 
3430 ,49483 
3432 ,682 
3432 ,8838 
3432 ,327833 
3434 ,682 
3434 ,1439 
3434 ,4344 
3435 ,682 
3435 ,709 
3436 ,682 
3436 ,21376 
3436 ,85673 
3436 ,215405 
3437 ,687 
3437 ,17058 
3440 ,687 
3441 ,687 
3441 ,31979 
3442 ,687 
3446 ,687 
3446 ,4564 
3447 ,687 
3447 ,53857 
3448 ,687 
3450 ,688 
3450 ,2637 
3450 ,32037 
3450 ,33034 
3450 ,157847 
3451 ,688 
3451 ,32850 
3452 ,688 
3452 ,859 
3452 ,31342 
3453 ,8346 
3454 ,27439 
3454 ,45657 
3455 ,11591 
3455 ,23382 
3456 ,3681 
3456 ,112200 
3458 ,883 
3458 ,11942 
3458 ,13251 
3464 ,691 
3465 ,691 
3466 ,691 
3467 ,691 
3468 ,691 
3469 ,691 
3469 ,698 
3469 ,301875 
3473 ,29343 
3473 ,52395 
3473 ,164687 
3473 ,284564 
3473 ,336313 
3476 ,166680 
3485 ,47863 
3485 ,284296 
3485 ,296192 
3485 ,300302 
3485 ,329690 
3485 ,369524 
3486 ,350 
3486 ,4564 
3487 ,350 
3488 ,350 
3489 ,350 
3489 ,504 
3489 ,116741 
3490 ,1946 
3490 ,5722 
3490 ,6575 
3496 ,700 
3497 ,700 
3497 ,14506 
3501 ,15138 
3501 ,53418 
3508 ,5237 
3508 ,14141 
3508 ,27439 
3508 ,41827 
3508 ,121147 
3508 ,128136 
3513 ,4460 
3513 ,11385 
3515 ,1773 
3515 ,18539 
3515 ,118245 
3518 ,707 
3519 ,707 
3519 ,326241 
3520 ,707 
3521 ,707 
3521 ,13697 
3521 ,43881 
3521 ,53949 
3522 ,707 
3522 ,29083 
3523 ,707 
3523 ,9989 
3524 ,707 
3524 ,458506 
3525 ,707 
3525 ,4464 
3525 ,9716 
3528 ,707 
3528 ,118957 
3528 ,413762 
3529 ,708 
3531 ,708 
3531 ,710 
3531 ,714 
3531 ,9924 
3532 ,708 
3534 ,708 
3535 ,707 
3535 ,708 
3536 ,708 
3537 ,178 
3537 ,708 
3537 ,5804 
3538 ,708 
3539 ,708 
3540 ,708 
3541 ,708 
3541 ,19606 
3541 ,24225 
3541 ,34586 
3541 ,272878 
3541 ,354287 
3543 ,709 
3543 ,4954 
3543 ,103119 
3544 ,11217 
3544 ,25752 
3544 ,106747 
3545 ,709 
3546 ,709 
3546 ,15698 
3547 ,709 
3547 ,9331 
3551 ,13539 
3560 ,710 
3560 ,32613 
3561 ,710 
3562 ,710 
3562 ,59965 
3563 ,710 
3564 ,710 
3568 ,712 
3568 ,5177 
3568 ,9270 
3569 ,425134 
3571 ,13945 
3571 ,77444 
3575 ,128104 
3577 ,712 
3581 ,712 
3581 ,6557 
3581 ,17689 
3581 ,73430 
3582 ,223 
3582 ,712 
3582 ,6557 
3582 ,10521 
3582 ,20213 
3582 ,25796 
3582 ,32600 
3582 ,63945 
3583 ,712 
3584 ,712 
3584 ,6557 
3584 ,84174 
3586 ,714 
3586 ,837 
3586 ,10037 
3586 ,11374 
3587 ,714 
3588 ,714 
3588 ,4421 
3588 ,13949 
3588 ,23051 
3588 ,257081 
3591 ,8879 
3591 ,10568 
3593 ,1956 
3593 ,2383 
3593 ,5237 
3593 ,25848 
3593 ,30641 
3593 ,44932 
3593 ,75174 
3593 ,205221 
3593 ,244316 
3595 ,1730 
3598 ,3125 
3598 ,12149 
3598 ,146380 
3600 ,11329 
3605 ,9771 
3605 ,11313 
3605 ,22803 
3605 ,274820 
3607 ,9846 
3607 ,43463 
3607 ,176867 
3609 ,17465 
3609 ,31546 
3612 ,10066 
3616 ,1073 
3616 ,7233 
3616 ,9954 
3616 ,10680 
3616 ,10760 
3616 ,11004 
3616 ,13991 
3616 ,14328 
3616 ,17136 
3616 ,18113 
3616 ,18392 
3616 ,21753 
3616 ,22681 
3616 ,28377 
3616 ,29846 
3616 ,30996 
3616 ,37247 
3616 ,44625 
3616 ,44895 
3616 ,45511 
3616 ,55712 
3616 ,59181 
3616 ,86297 
3616 ,94568 
3616 ,156068 
3616 ,197785 
3616 ,257302 
3616 ,295699 
3616 ,323373 
3616 ,325133 
3616 ,352164 
3623 ,962 
3623 ,16032 
3623 ,26515 
3623 ,28774 
3623 ,29938 
3623 ,44932 
3623 ,52280 
3623 ,128866 
3623 ,291866 
3623 ,355598 
3623 ,416987 
3625 ,9826 
3633 ,138 
3633 ,3125 
3633 ,7131 
3633 ,10873 
3633 ,22440 
3633 ,31003 
3633 ,86889 
3633 ,110336 
3635 ,8838 
3635 ,201088 
3635 ,302401 
3635 ,326723 
3636 ,2151 
3637 ,4375 
3637 ,4462 
3637 ,341013 
3640 ,9692 
3640 ,100416 
3644 ,1874 
3644 ,5237 
3644 ,15907 
3644 ,192136 
3644 ,382883 
3645 ,44631 
3649 ,10065 
3658 ,4148 
3658 ,9546 
3658 ,9750 
3658 ,9771 
3658 ,9910 
3658 ,10560 
3658 ,10805 
3658 ,11112 
3658 ,16279 
3661 ,27622 
3661 ,53853 
3664 ,17885 
3667 ,15691 
3667 ,32600 
3667 ,127369 
3679 ,4887 
3679 ,5177 
3679 ,17885 
3681 ,84190 
3686 ,136109 
3687 ,9451 
3687 ,352186 
3688 ,13973 
3688 ,23941 
3688 ,30877 
3688 ,34223 
3688 ,38087 
3688 ,52395 
3688 ,84174 
3688 ,100167 
3691 ,1713 
3691 ,59436 
3692 ,1717 
3692 ,4566 
3692 ,9451 
3692 ,68197 
3692 ,118534 
3692 ,245158 
