num,movie,sentence,score
4360,리멤버,녹아들어서  봤어요.모든 배우님들 연기력 쵝오,8
4361,인생은 아름다워,진짜 인생 최고의 영화입니다 영화내내 감정이 복받쳐올랐습니다 집에돌아와서도 여운이 쉽게 가라앉지않네요 정말 너무 잘봤습니다 연기에 놀라고 연출에 또한번 놀랐습니다,10
4362,에브리씽 에브리웨어 올 앳 원스,너와 나 사이의 우주를 건너 내게로 would you like to come over to me.,10
4363,크게 될 놈,잔잔하게울리는괜찮은영화...평점은8.6점주고싶다...,8
4364,리멤버,감독들은 어떻게하면 재미있는 영화를 만들까 고민하고 영화를 찍었으면 좋겠다 자꾸 이런식으로 국민정서를 자극하기만해서 돈벌생각말고..진심 이 영화가 재미있었음?아 물런 개취는 인정.. ,4
4365,자백,아 무조건 보세요 영화관 추천은 오랜만.,10
4366,20세기 소녀,초반에 스토리는 정말 흠잡을 것 없이 탄탄하다? 생각했었는데 중간에서 후반 넘어갈때부터 스토리가 흐지부지된 느낌.. 후반에  왜 그렇게 된건지 알아서 판단하라는 건지 설레긴 정말 초반에 되게 설레발치면서 봤는데 이렇게 아쉬운 건 또 처음임 김유정 출연한게 정말 다행이라 생각이 들 정도로 김유정이 너무 연기를 잘해줬음 근데 차라리 영화 보단 드라마로 나왔으면 더 좋았을 것 같음.. 똥 싸다가 덜 싼 느낌임 ,1
4367,인생은 아름다워,"부모님이 보고 오셨는데, 너무 재미있다고 하셨어요:)",9
4368,불릿 트레인,최신판 킬빌본느낌? 빵형은 여전히 멋있군 ,8
4369,자백,연기 잘하는 배우들은 맞는데물과 기름처럼 겉돔스토리 자체는 아픈내용인데전혀 몰입이 안됨ㅜ온리 아빠로 나오시는분만와닿게 연기하신듯영화 시작하고 얼마안되서놀란거빼고 결말도 예측이 ?,6
4370,자백,원작 모르고 봤는데 생각보다 쫄깃하고 재밌었어요 킬링타임으로 괜찮은듯합니다,10
4371,자백,보다 졸았음 원작에 비해 훨 지루함,4
4372,20세기 소녀,오랜만에 진짜 감동적인 영화였움 ,10
4373,어느 가족,"고레에다 히로카즈 감독 영화 첫번째 본 영화.. 너무 재미없었다.. 4점.. 브로커, 그렇게 아버지가 된다는 9점... ㅜ ㅜ ",4
4374,자백,몰입감 높고 재미있어요,10
4375,리멤버,챙겨보기 보다는 심심할 때 킬링타임 느낌으로 보면 괜찮은 느낌,7
4376,블랙 아담,"닥스2,토르4보다 재밌음",10
4377,자백,배우들 연기도 좋고 영상미도 좋고 지금 보기 딱 좋은 영화입니다강력 추천합니다~~!!! ,10
4378,자백,배우들 연기 좋고 스토리 좋고 재밌습니다 볼만해요,10
4379,늑대사냥,무료라 참고 감상해보려 했는데 적나라한 잔인함이 참을수 없을정도...  걍 소리만 듣고 있는데 효과음만으로도 왕소름..  꿈에 나올까 무서움.. 극장서 안보길 다행..어휴;;,4
4380,20세기 소녀,그시절 갬성쩐다. 40대가 된 지금 보아도  몽글몽글하네,10
4381,나를 죽여줘,안승균  눈빛연기가  잊혀지지않아요    ,10
4382,보안관,연기파 배우들 다 나와요. 스토리를 떠나서 배우들 연기보느라 시간 가는줄모르고 흥미 진진합니다.잘 보았어요 감사합니다 ^ㅅ^,10
4383,리멤버,좋은 소재 좋은 연기 잘 봤습니다. 제발 윤석열과 친일 국힘의원들이 꼭 봤으면 좋겠습니다. 전범기업 배상 대법원 판결에도 불구하고 일본의 입장에서 대변하는 행위 중단하시고 친일 집안이라고 친일 발언한 국회의원들도 사과하세요,9
4384,블랙 아담,저스티스 소사이어티: 블랙 아담,5
4385,늑대사냥,갑자기 프랑케인슈타인,2
4386,리멤버,기대안하고 봤는데 잘만듬...,10
4387,리멤버,반일팔이들 특) 1. 누구보다 아랫도리는 친일임ㅋㅋ2. 집에 플스나 닌텐도잇음3. 볼펜 제트스트림씀4. 1년에 한번쯤 일본여행 무조건감.(환율겁나쌀때라서 미친듯이 일본놀러갈예정ㅋㅋㅋ)5. 집에 유니클로 옷몇벌씩잇음ㅋㅋㅋㅋ결론 : 반일은 정신병 ,1
4388,자백,두 개의 사건을 정말 부드럽게 연결해서 좋았어요 배우분들 연기는 말할 것도 없이 좋았고 정말 반전의 반전에 반전 영화입니다 영화 분위기가 차가워요.. 이건 정말 한몫한 것 같아요 ,10
4389,20세기 소녀,억지로 좀 죽이지 말고 해피해피하게 좀 갑시다,1
4390,자백,나나 이번에 다시 봤다.. 다시 봐도 예쁘더라,10
4391,자백,그동안 없던 독특한 미술과 탄탄한 이야기가 만나 탄생한 스릴러 수작. 원작에서의 아쉬움을 보완한 수준 높은 리메이크이니 꼭 보시길.,10
4392,리멤버,"믿고 보는 배우들(이성민, 남주혁, 박근형 선생님)에 비해 연출력이 조금 아쉽지만 평타 이상이고 2시간 금방 지나버림…",10
4393,자백,기대안하고 봤는데 몰입해서 잘 봤어요,10
4394,늑대사냥,킬링타임으로 괜찮았어요좀 잔인하네요,8
4395,리멤버,몰입해서 잘 봤습니다 너무 좋았어요,10
4396,늑대사냥,"내가 살다가 본 영화 중 가장 쓰레기 같은 영화..  그냥 핏물이 수돗가 물처럼 튀고 흐르고... 현실성이라고는 눈곱만큼도 없고 그저감독xx가 그리 연출을 한 것인지 아니면 대본은 그렇지 않은데 그렇게 연출한 것인지...이 영화로 인해 대한민국 영화 수준이 밑바닥으로 다시 쳐박히는 느낌 밖에는 들지 않는다.,  배우들과 그저 묵묵히 일한 스텝들이 불쌍하다...진짜 리더가 얼마나 중요한지 이 쓰레기 같은영화와 현 정부가 왜이리 오버랩 되는지...",2
4397,늑대사냥,스토리 ㅈ도 없고 다 죽는데 무슨 스토리야,1
4398,헌트,정의의 실현과 그 구현 방법에의 차이를 다룬 영화,10
4399,탑건: 매버릭,한번만 보기에는 아까운 영화,10
4400,리멤버,아님그냥아님 이런거는 아님,2
4401,리멤버,이성민남주혁의 연기 케미스트리는 최고다 ,10
4402,자백,배우들이 연기와 스토리가 넘 좋고반전에 반전!!완전 강추입니다!! ,10
4403,자백,영화관만 가면 졸리네 이러면 안되는데 말이죠,2
4404,자백,"소지섭의 재발견, 김윤진의 저력, 나나의 가능성 확인한 &amp;#39;자백&amp;#39;",10
4405,리멤버,"아버지,어머니 모시고 봤네요..부모님께서 좋은 영화라고 하시면서 식사중에도 영화에 관해 계속 이야기하실 정도네요좋은 영화 감사합니다",10
4406,늑대사냥,배우분들 연기때문에 8점 드립니다.배우분들이 아깝다는….,8
4407,선데이리그,그들의 이야기에 공감할 수 있었습니다.,8
4408,블랙 아담,스토리 보다는 호쾌한 액션이 돋보여서 아맥보다는 4DX 로 보는 게 더 나을 수도 있겠다는 생각이 들었습니다.,8
4409,컴백홈,재미와 감동까지 있어유~,10
4410,홈리스,현실 반영의 대환장 콜라보.... 무관심에 대한 영화,8
4411,쎄시봉,얼마나 고통스러웠으면 자살까지 할까 한효주동생 처벌해라,1
4412,리멤버,와...꼭봐야할영화임..,10
4413,에브리씽 에브리웨어 올 앳 원스,"연출이 깔끔하고 화려하다. 색감이 다채롭고 조화롭다. It&amp;#39;s ok to mess up. 트로피, 소세지, 베이글. 그리고 돌. ",10
4414,인생은 아름다워,"연기와 노래 모두 좋고 감동인데, 아들이랑 딸 캐릭터를 너무 무개념으로 설정해서 짜증나네요. 얘네들에 비하면 남편 캐릭터는 그나마 양반.",9
4415,젊은 남자,될성 부른 배우의 새파란 떡잎,10
4416,리멤버,연기가 좋았고 막 지르는 쾌감은 있네요.,7
4417,시동,너무 재밌는데요?? 제목보고 시동생 이런내용인가 싶었는데 시놉시스도 좋고 유머 감동 스토리 뭐 하나 빠지는게 없네요? 왜 이제봤지. 제목탓인듯,10
4418,20세기 소녀,순수했던 시절로 돌아간느낌 편안한 기분,10
4419,카사블랑카,"아직도 일렁이는 눈동자를, 어찌 잊으리",7
4420,자백,영화의 전개가 반전의 반전의 반전... 또 보고싶을 정도로 재밌었어요 배우들의 섬세한 연기도 너무 감명깊었습니다... ,10
4421,리코리쉬 피자,별로...기대를 너무 많이 하고 봐서 그런가ㅠㅠ,6
4422,자백,몰입이 너무잘돼서 시간가는줄 몰랐음 ㅋ,10
4423,리멤버,리멤버  ~   이성민배우 연기가 좋았구요! 영화가 끝나도 자리에서 한참 앉자 있었네요..,10
4424,자백,"보면서 계속 소름돋고 반전의 반전,,, 꼭 봐야하는 영화 중 하나",10
4425,극장판 주술회전 0,재밌어서 여러번 봄ㅋㅋㅋㅋ작화랑 연출이 미쳤네요,9
4426,리멤버,연기파배우 이성민님과 그리고악역 박근형님의연기.. 연기파배우님들의 연기 끝내줬음..짱!수구쓰레기 놈들 저렇게 다 쏴 정리해야 우리나라가 다시 선진국다운 국격을 찾을것같음.. 좋은영화 짱! ,10
4427,자백,너무넘  재밌고 감동있게 봤습니다,10
4428,리멤버,영양가 있는 영화는 봐줘야지,10
4429,언차티드,톰홀랜드 얼굴만 봐도 재밌다,8
4430,자백,기다리던 영화라 기대하고 관림 했습니다스토리 전개에 매끄러움 그리고 긴박하게 흘러가는 스토리 너무 좋았습니다,10
4431,355,기대치를 너무 낮게 잡아서 그런가 생각했던 것보다 괜찮지만 추천하진 않음,6
4432,블랙 아담,옛날의 마블 보는 느낌 재밌음,10
4433,리멤버,우리나라 국민이라면 꼭 봐야하는 영화네요!이일형 감독이 제대로 돌아왔네요!,9
4434,20세기 소녀,진짜 분위기 색감 너무 이쁘고 청량 청춘 그자체인 영화 배우들 얼굴이 진짜 개이쁘고 개잘생김 ㅠ,10
4435,자백,원작 안 보고 보길 잘했다는 생각이 들어요! 재밌게 잘 봤습니다!,9
4436,리멤버,은근한 유머로 잊지 말아야할 무거운 스토리를 무겁지만 무겁지 않게 표현하는 디렉팅과 연기가 돋보입니다. 결말을 유추할 수 있는 포인트가 많지만 결말과 상관없이 복수를 실행하는 과정에 푹 빠져 보다보니 결말의 호불호를 논할 수 없었습니다,10
4437,자백,기대없이 봤는데 넘 재밌었어요 b,10
4438,나일 강의 죽음,보다가 졸았다는 얘기가 많아서 걱정했는데 개인적으로는 오리엔트 특급살인보단 재밌게 봤어요,7
4439,자백,우리나라도 스릴러 만들수 있잖아~~잘 만들수 있다구요!!!한국스릴러 볼만하게 꼭 볼수밖에 없게만들어주세요!!그 시작을“자백”이 합니다~예고편 티저영상도 보지말고바로 상영관으로 고고!제대로 즐기십시오~!!,10
4440,자백,최고에요 ……스릴러 대박,10
4441,자백,"몰입도 완전 높아서 시간 금방 가더라구요. 배우분들 연기에 완전 반한...소지섭,김윤진,나나님 와. 대박이없어요",10
4442,자백,지루할 틈 없었던 영화!,10
4443,도쿄 리벤저스,항마력이 약간 필요하지만 재밌음,8
4444,리멤버,대한민국국민이라면 의무적으로 봐야하지 않겠어? ,10
4445,비올레타,"아름답지만 너무 가혹하다, 두 여배우의 연기가 압도적",8
4446,자백,완전 몰입 몰입 몰입 완전 훌륭해요 ~~!!!꼭 보세요 ~~두시간 내내 긴장 .... ,10
4447,포레스트 검프,그놈의 자존심. 망할 자존심이란 게 없네 이 사람은.,10
4448,자백,와~정말 잼있어요!!!보면서 심장이 쫄깃쫄깃했네요~반전에 반전을 계속 거듭하네요 간만에 스릴 느꼈습니다. ,9
4449,자백,재미있음 ㅋㅋㅋ 보기 잘함!,10
4450,자백,...할많하않...,2
4451,늑대사냥,보지마라. 진짜 영화 함부로 돈내고 보는게 아니라는 걸 새삼 다시 느낀다. 중반까진 오오 하다가 조진다 진짜 ㅈ망. 감상 포인트가 없는데 강제로 고르고 댓글달라는 네이버도 참 지독하내.,1
4452,프랑스,"레아세이두의 연기, 패션, 프랑스 풍경이 한 몫",8
4453,자백,첨부터 끝까지 긴장감 넘치는 반전 스릴러...!! 원작 안보고 관람하는 것을 더 추천합니당,10
4454,특송,오프닝 때문이라도 또 보고 싶어지는 영화,8
4455,리멤버,와 미쳤다 근래 본 영화중 젤재밌늠 ... 남주혁 군대 가기 전 띵작 찍고 가네,10
4456,웨스트 사이드 스토리,너무 올드하지만 색감이랑 군무는 좋았어요,6
4457,하우스 오브 구찌,연기 잘하는 배우들 많아서 재미있게 봤어요,9
4458,선과 악의 학교,최고에요 진짜 평점 태어나서 처음 남겨보는데 보는 내내 행복하고 2편 나올것같아서 더 행복해졌어요.. 이런 영화 볼 수 있게 해주셔서 감사합니다 5시간이라해도 볼 영화입니다! ,10
4459,경관의 피,그냥 조진웅 볼려고 봤어요..,7
4460,자백,원작을 보고 봤지만 짜임새나 모든 것이 잘 맞추어져 있어서 좋았고 원작에 보이지 않았던 결말까지 확실히 보여줘서 좋았습니다. 개인적으로는 원작보다 리메이크작이 더 나은 듯 싶습니다. ,8
4461,씽2게더,익숙한 노래들이 많이 나와서 좋았어요,9
4462,인생은 아름다워,아휴 눈물 참느라 혼났네...,9
4463,리멤버,연출연기 정말 최고입니다 잘봤어요,10
4464,자백,"영상미, 연기, 사운드, 스토리, 연출, 모든 면에서 웰메이드인 영화",10
4465,자백,이건 꼭 끝까지 봐야지만 느낄 수 있는 짜릿함이 있는 영화! 영화관에서 보면 더 몰입이 가능 !,10
4466,늑대사냥,사람이 무슨 찰흙도 아니고 칼만 휘두르면 다 죽어있는 영화 대체 뭐죠…,2
4467,램,흠....뭐라고 얘기해야할지 모를 난감함,5
4468,자백,속고 속이는 진실 게임 속 소름 돋는 김윤진의 연기,7
4469,해피 뉴 이어,개봉은 어떻게 한거지...ott가 딱임,4
4470,블랙 아담,심드렁하게 때려 부순다,5
4471,리멤버,청산해야 할 때 청산하지 않으면그 오염된 정신에서 온갖 변종들이 증식하고세상을 잠식하기 마련이다.,10
4472,킹스맨: 퍼스트 에이전트,"킹스맨 1,2편 생각하고 봤으면 호불호 갈릴 만 함",8
4473,타이타닉,최악의 해상사고와 원나잇커플의 썸이 불균형하게  맺어져.너무너무 통속적.,4
4474,스파이더맨: 노 웨이 홈,이거 보고 안 좋아할 수가 없다,10
4475,스마일,사운드하며  장면까지 깜짝놀랐네요 심야영화로 추천합니다,8
4476,변호인,‘국가란 국민입니다’,10
4477,늑대사냥,"일단 잉구기 연기변신이 대박!첫등장 비주얼에 충격,악랄함의 그자체!잔인하고 갑툭튀를 못보는 난 피칠갑할땐 눈을 가렷지만 은근 스릴있음ㅎ재미도 재미지만 괜찮던데?신선한거같음.암튼무서움ㅜㅜ ",8
4478,블랙 아담,"기대 안하고 봤는데, 요즘 본 히어로물 중에 가장 좋앗음.다들 마블 외칠때, dc외쳐서 외로웠는데, 개봉일에 보고더이상 외롭지 않았음ㅋㅋㅋ계속 이런거 만들어 줬음 좋겠다. 계속 치고 나가면 좋겠다!!!",10
4479,블랙 아담,고민되세요? 그럼 보세요 후회안합니다,10
4480,씽,성인상관없이 다들 애니메이션 보는이유가있구나 왜이제봤을까,8
4481,리멤버,깊은 울림이 있는  영화입니다,10
4482,리멤버,예상되는 댓글  :  국민의힘   지지성향 &amp;gt;&amp;gt;&amp;gt;  민주당이 사주해서 만든  영화     민주당 지지성향 &amp;gt;&amp;gt;&amp;gt;&amp;gt; 정진석은 꼭 봐라  친일들은  꼭 봐라~~  정치 이념 뺀  한줄 후기  :  이성민님은 연기좋았고  시간은 금방지나갈 정도로 지루하지는 않음   박근형  님의  마지막 장면과 대사는 조금   와닿지 않음 ,10
4483,사랑은 비를 타고,뮤지컬 영화의 시작이 이렇군요. 스토리도 좋고 배우들 연기도 좋고 구성이 최고입니다.,8
4484,공조2: 인터내셔날,이번 공조는 또 봐도 후회없을 것 같다,10
4485,늑대사냥,개인적으로 싫어하는 배우가 잇으심 보시면됩니다,10
4486,일루셔니스트,이미 신비로움을 잃어버린 마술과 반전,3
4487,자백,개봉첫타임으로 재밌게 잘봤습니다 두분연기력에 지루할틈없이 빠져서 즐감했네요,9
4488,20세기 소녀,김유정 하드캐리 영화네. 넘 사랑스럽다. 그러나 뉴질랜드 떠나고난뒤가 좀 아쉽네.  아참. 풍운호 백현진 목소리.. 넘 듣기 좋았음. 목소리가 아주 올바름.ㅋㅋ,6
4489,리멤버,탕탕절을 맞이해서 친일파 처단,10
4490,화니 페이스,"우연히 보게 되었는데 재미있네요. 오드리 햅번 매력이 가득하네요. 카페에서 춤추는 장면 최고. 단, 그 외는 엉망입니다. 스토리도 그렇고, 러브라인과 프랑스인 묘사는 최악입니다. ",8
4491,청년경찰,오버워치 파라도 울고갈 박서준의 &amp;#34;하늘에서 정의가 빗발친다!!!&amp;#34;,10
4492,블랙 아담,약간의 유치함만 견뎌낼수 있다면 충분히 즐길수 있는 영화..,6
4493,자백,반전에 반전배우들 연기 잘하고 잘생기고 이뻐요,10
4494,자백,원작에 비해 연기 디렉팅이 아쉬웠어요,6
4495,블랙 아담,디씨 영화도 할 수 있따,10
4496,블랙 아담,디씨 영화도 할 수 있따,10
4497,20세기 소녀,전 드라마라 생각하고 봤는데 영화였네요 ㅋㅋ 그러고 보면 결말이 이해가 되네요 ^^;; 제가 02학번이라 엄청 공감하며 울면서 봤네요 ㅜㅜ 좋은 작품 감사해요 ♡♡♡,9
4498,스마일,몰입되는연기력 아쉬운스토리전개,8
4499,자백,우리나라에도 이렇게 멋진 풍경들이 많네요!배우들 연기에 시가뉴가는 줄 모르고 봤어요 반전,10
4500,자백,숨죽이며  봤어요 반전에 소름 ,10
4501,엔딩스 비기닝스,배우들의 비주얼이나 영상미는 좋으나 내용이 별로임. 현실적이지 않을 뿐더러 답답한 여주인공. 결말도 그다지...,6
4502,리멤버,영화를 이용한 반일선동 지긋지긋하다,1
4503,희수,가까운 미래에 사람을 대처하는 ai의 양면성연기와 연출이 좋네요,8
4504,늑대사냥,너무 폭력적이고 잔인하고 살인만 계속하니깐 지루하고 노잼입니다 이런 노잼영화는 진짜 오랫만입니다 스토리도 없어요 계속 죽이기만 하니깐 개피곤합니다 배우가 아깝습니다 이런 배우로 이런 영화밖에 못만드는 감독님 제가 해도 이것보다는 잼나겠어요 .사이코패스세요? 죽이기만하게 명분있는 스토리가 하나도 없음 ,1
4505,리멤버,언제부터인가 영화가 정치선동목적으로 만들어지는거 같다....정의는 없고 이념만 존재하는 세상...,1
4506,청년경찰,"한 장면, 한 장면 다 주옥같음. 두 배우가 너무 연기를 잘 해서 진짜 같아서 더 몰입해서 봤어요. 역시!! ",10
4507,리멤버,아무 정보없이 남주혁 보러 갔다가 중간에 나올 뻔 . 전형적인 좌파 선동 영화.,4
4508,20세기 소녀,이쁜 영화 근데 스토리가 힘이 부족해보임 ,7
4509,에브리씽 에브리웨어 올 앳 원스,굳이..? 영화관 가격으론 아깝고 나중에 iptv 풀린 가격으로는 볼만할듯,2
4510,공조2: 인터내셔날,"현빈, 헤니, 윤아 보는맛~ 액션은 덤~",7
4511,대무가,"오빠야랑 잼있게 봤어요ㅎㅎ빵빵 터지는 부분도 있고, 영화에 나오는 노래가 너무좋았음.배우분들 연기력도 좋고, 특히 청담도령님 ㅎㅎ너무 멋져요! 요요!!에이스",8
4512,인민을 위해 복무하라,연우진배우의 연기가 돋보인 영화. 출연한 모든 여자연기자의 연기는 난감.  인간들은 자신들의 욕망을 이루기 위해 이데올기조차 이용하지만 결국은 진실과 본질로 돌아간다는 메세지가 좋았다. ,8
4513,자백,저한테는 좀 지루했어요,2
4514,리멤버,오전에 조조로 보고왔는데 진짜 짱재밌었습니다ㅠㅠ 올해본 영화중에 최고!! 이성민배우 남주혁배우 진짜 잘어울려요 ㅋㅋㅋ,10
4515,오펀: 천사의 탄생,1탄인 천사의 비밀을 너무나 신선하고 재밌게 봐서 기대를 했는데 생각보다는 심심한 느낌이었지만 재밌게 봤습니다. 1편 에서의 궁금증을 조금이나마 풀 수 있었습니다. ,6
4516,자백,월욜 시사회에서 봤어요지루한걸 못참는데 몰입감 최고로 시간순삭이네요 저는 김윤진씨 팬인데 세분다 연기력이 ㅎㄷㄷ 넘재밌습니다 추천드려요,10
4517,티켓 투 파라다이스,줄리아 로버츠와 조지클루니를 한 영화에서 다시 보는것이 너무 좋았습니다. 그리고 좋아하는 배우인 케이틀린 디버의 연기도 좋았습니다. 특히나 발리의 너무나도 아름다운 풍경을 영화로 볼 수 있어서 더욱더 좋았던 영화 였고 너무나 사랑스러운 영화 였습니다. ,6
4518,20세기 소녀,그냥 꾸미지 않고 순수하게 아주 잘 표현된 영화...그리고 일본의 고딩 영화보다는 수준이 아주높게 느껴졌음...,10
4519,블랙 아담,그냥 그럼 캐릭터 설정이 다 식상함닥터스트레인지2도 그렇고 슬로우모션 범벅임,6
4520,퓨리,"언브로큰,라이언일병구하기,어메리칸스나이퍼,1917등 전쟁영화 모든걸다봤지만 퓨리도 내가본영화세손가락에 꼽힌다 사람만죽인다고? 전쟁이 원래그런다 현실성이있게만들어야지..미필인거티나는댓글들 많이 보이네",10
4521,자백,자식을 위해서라면 무엇인들 못할까... 세상의 악마는 멀리 있는거 같지 않습니다.,10
4522,인생은 아름다워,풋풋했던 시절을 지나 왔다면 누구나 공감하고 현실을 살아가는 사람들에게 공감과 감동을 주는 영화 였습니다. 특히나 염정아 배우의 연기가 너무너무 좋았습니다. ,6
4523,자백,오랜만에 몰입감 있게 본 스릴러 영화에요 반전이 대박입니다 ,8
4524,더 스트레인저,솔로몬 레인의 단독 영화같은 느낌이네요,10
4525,늑대사냥,내용은알겠는데.. 음... ??? 누가누가잔인하게죽나.. 시지 싸움 영화였음..무튼.. 인간의욕심에인간이죽는다 뭐그런내용같은데.. 돈내고봐서 무척아쉬웠다.. 흑흑,4
4526,리멤버,이성민씨와 남주혁씨 연기 인상깊었습니다여운이 많이남네요 ,10
4527,컴백홈,킬링타임용으로 딱입니다.,8
4528,자백,올해 본 영화 중에 제일 재미있음,10
4529,20세기 소녀,뭘보여주려고하는지는 느껴지는데..너무 많이본듯한 느낌라.. 흔하디흔한 영화라..이런류의영화를 처음본 젊은사람은 좋게볼듯..즐겨보는사람은 이전 명작들에비해 약하디약함...,1
4530,리멤버,정진석이 귀때기 잡고 끌고와서 보여줘야할 영화!! 그넘아가 조만간 영화상영금지 가처분신청하겠네,10
4531,자백,간만에 추리극이라니심장 쫠긋ㅎㅎ 몰입해서 보게 되네요,10
4532,20세기 소녀,",,.,.,,감동스",10
4533,20세기 소녀,예전 학생때 추억이 떠오르게하는 잔잔하고 여운있는 영화에요 빠르게 발전하는 미래가 편하고 좋으면서도 예전시절이 그리운건 나뿐만이 아니겠죠?ㅎㅎ 제겐 연기도 좋고 스토리도 좋은 그런 영화였어요,10
4534,노팅 힐,아무래도 내 인생에서 노팅힐을 넘는 완벽한 로코 영화는 나오기 어려울 것 같다. 꽉 닫힌 해피엔딩과 매력적인 주인공들을 보고싶을 때 보는 영화,10
4535,타짜-신의 손,미쳤네..1잘 만들어놓고 2는 이렇게 만들어놓네..무슨일이있었던걸까..실망1000,2
4536,육사오(6/45),와 이걸 영화관에서 본사람이 있다니 놀랍다.,1
4537,늑대사냥,그냥 감독의 정신세계가 의심스럽다 ,1
4538,노크 노크,"함부로 친절을 베풀면 안된다는, 문 열게 하기,  작은 것을 요구하여 한발 넣기  전략이 어떤 것인지 제대로 보여주는...  영화  ",6
4539,자백,중반부 졸았지만 전반적으로 재밌네여~,10
4540,20세기 소녀,올만에 추억여행한 느낌 기대 없이 봐서 좋았던거 같아요 풋풋한 그시절,10
4541,자백,오래전에 원작을 재밌게봐서 그런지 이 영화는 지루하고 결말도 별로였음,1
4542,베놈,진짜 연기력이 미쳤고 베놈 목소리도 미쳤고.. 가끔 좀 징그럽고  기괴한데 액체괴물 따위가 이렇게 멋있고 섹시할 수가 있나? 그냥 세상 사람들이 다 봤으면 좋겠다,10
4543,자백,주연들의  연기력이 돋보이는 반전에 반전으로 끝날  때까지 예측이 안되는  긴장을 놓을 수없는  시상성이 큰 영화다,10
4544,리멤버,소재는 괜찮지만 전체적인 흐름이 정말 별로네요 영화가 쓸데없이 긴 것 같네요진부한 연출이 흥미를 잃게 만들어요 시사회 당첨돼서 봤지만 돈주고 봤으면 아까웠을 것 같네요 ,5
4545,20세기 소녀,뻔한얘기인줄 알았는데 보다가 팡펑 울었어요,10
4546,늑대사냥,난잡한 영화,1
4547,헌트,"본격 북한미화 미국, 일본, 한국정부 간접적으로 악마화이정재가 이렇게 정치적일 줄은 몰랐네",4
4548,블랙 아담,마블의 추락과 맞물린 DC의 상승세?,8
4549,늑대사냥,그냥 늑대개가 잼있음 ,2
4550,공조2: 인터내셔날,정말너무재밌게봤어요 윤아 연기 너무귀엽고 이쁘게 잘함! 짱재밌음 적극추천,10
4551,20세기 소녀,낮부터 눈물 바다..ㅠㅠ 보는 내내 클래식이 오버랩 되었음..결말은 다르길 바랬는데!!! 더해!!! ㅠㅠ  80년대 초중반 세대는 꼭 봐요~ 한효주 나이대도 딱 맞게 떨어져서 결말 부분에 더 몰입돼요,10
4552,블랙 아담,이제야 진짜 DC유니버스가 시작되는듯 합닏다. 영원 할 것 같던 마블은 내리막을 향하고.. 끝장났다 생각했던 DC가 치고 올라오다니.. 뭔가 기분이 묘하네요.. ,10
4553,자백,심장 약하신 분들은 안보시길 추천드립니다.. 특정 소리가 너무 커요 초반에 한번 놀라실 수 있으니 주의하세요. 내용은 좋으나 연출이 좀 허술하달까 몰입이 그렇게 잘 되진 않았네요,3
4554,인터스텔라,"아이맥스 재개봉하면 항상 보러가는 작품. 모든 요소가 잘 어울린 작품. 남녀간 로맨스가 빠져있는것도 플러스 요소. 아바타가 3D영화에 빠지게 만들었다면, 아이맥스는 인터스텔라가 홀렸음.^^ 4D는 매드맥스가, 돌비는 탑건2.",10
4555,20세기 소녀,유정 배우님 연기를 잘하셔서 몰입해서 봤어요 ,10
4556,칼리토,"오 깔리토~!! 가장 사랑하는 영화,  7만불만 벌면 그의 이상향 바하마로 간다.. 간다 7만불이면 끝(손동작) 아디다스추리닝 숀팬의 미친짓 -컵에 갖힌 바퀴벌레가 된 칼리토… 후반부 지하철 추격씬 손에 땀 대박!! 이스케이프투파라다이스,, 기차 세이프 바로 전 알파치노의 웃음,, 두유리멤바미 탕탕 (아 씨x 첫장면 왜 보는내내 아슬아슬 했는지 알게 되었다.) 그리고 케일에게 윤회사상을 유아쏘부리풀 노래와 함께 마무리 역광의 파라다이스 속 마라카스 흔들며 춤추는 역광씬 모든게 완벽했다.  며칠간 마음이 이상했다. 도움을 준 사람은 악인이였고, 왜 조직에서 나올때 손가락 짜르고 나가는지. 그가 살았던 과거가 앞길을 씨게 막는 그런게 살다보니 주변에 상당히 현실을 반영했다는걸",10
4557,사랑은 비를 타고,재밌었어요 :) 영화관에서 보기 좋네요.,9
4558,공조2: 인터내셔날,재밌었어요 :) 영화관에서 보기 좋네요.,10
4559,아바타 리마스터링,재밌었어요 :) 영화관에서 보기 좋네요.,10
4560,오펀: 천사의 탄생,코미디 영화였습니다. 최악,4
4561,에브리씽 에브리웨어 올 앳 원스,재밌었어요 :) 영화관에서 보기 좋네요.,8
4562,블랙 아담,재밌었어요 :) 영화관에서 보기 좋네요.,8
4563,리멤버,너무 감동적이예요ㅠㅠㅠ 안 보신 분들 꼭 보세요!!,10
4564,리멤버,"극 전개가 좀 아쉬었으나, 배우들 연기력이나 소재 나름 좋았고 뭉클했음. 역시 일제소재는 평타이상은 치는듯!!",10
4565,블랙 아담,스토리가 너무 진부하고 진행 방식이 요즘 히어로물에 비해 클리셰적 요소가 가득함감정부분도 너무 휙휙 지나가고그냥 만화를 만들었다 느낌? 애들보라고 만든 영화캐릭터 설정이나 액션은 쓸만했으나캐릭터에 애정이입 될 요소도 부족하고무엇보다 엔딩 액션부분이 너무 허무하고 떨어졋음...,5
4566,새콤달콤,와 다들 알바야?? 뭐지 이게 참신하네 정말… 이런 병맛 영화 처음 봅니다 ,1
4567,리멤버,극이 매끄럽진 않고 자연스러움이 없음. 그래도 볼만하고 감동은 조금 있는편,6
